source_category,source_index,source_id,source_name,base_name,base_vote_count,base_first_count,status,source
chara,201,201,嫦娥,嫦娥,3,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/chara.json
chara,202,202,兜风四人组,兜风四人组,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/chara.json
chara,203,203,导航,导航,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/chara.json
music,1,1,A Sacred Lot,A Sacred Lot,53,6,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,2,2,永远之巫女,永远之巫女,316,35,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,3,3,The Positive and Negative,The Positive and Negative,21,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,4,4,Highly Responsive to Prayers,Highly Responsive to Prayers,24,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,5,5,东方怪奇谈,东方怪奇谈,42,5,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,6,6,天使传说,天使传说,23,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,7,7,Oriental Magician,Oriental Magician,13,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,8,8,破邪的小太刀,破邪的小太刀,22,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,9,9,魔镜,魔镜,7,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,10,10,the Legend of KAGE,the Legend of KAGE,11,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,11,11,来吧，直到倒地死去的那一刻,来吧，直到倒地死去的那一刻,71,6,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,12,12,同归于尽,同归于尽,20,4,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,13,13,星幽剑士,星幽剑士,29,3,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,14,14,鸢尾花,鸢尾花,16,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,15,15,风之神社,风之神社,40,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,16,16,东方封魔录 ～ 净土曼荼罗,东方封魔录 ～ 净土曼荼罗,13,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,17,17,博丽 ～ Eastern Wind,博丽 ～ Eastern Wind,11,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,18,18,She's in a temper!!,She's in a temper!!,5,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,19,19,End of Daylight,End of Daylight,26,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,20,20,黑暗的力量,黑暗的力量,9,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,21,21,幻梦界,幻梦界,17,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,22,22,以死相赌,以死相赌,1,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,23,23,神篱，如紫色火焰般燃烧,神篱，如紫色火焰般燃烧,9,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,24,24,恋色Magic（恋色Master spark）,恋色Magic（恋色Master spark）,669,73,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,25,25,东方封魔录 ～ 幽幻乱舞,东方封魔录 ～ 幽幻乱舞,7,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,26,26,Complete Darkness,Complete Darkness,16,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,27,27,Extra Love,Extra Love,1,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,28,28,战车娘所做的梦,战车娘所做的梦,12,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,29,29,远野之森,远野之森,9,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,30,30,传说中的仙境,传说中的仙境,5,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,31,31,博丽神社境内,博丽神社境内,19,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,32,32,夕阳下落,夕阳下落,3,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,33,33,封魔终演,封魔终演,4,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,34,34,梦想超越时空,梦想超越时空,28,3,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,35,35,Selection,Selection,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,36,36,东方妖恋谈,东方妖恋谈,81,4,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,37,37,Reincarnation,Reincarnation,157,10,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,38,38,Dim. Dream,Dim. Dream,7,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,39,39,Tabula rasa ～ 空白少女,Tabula rasa ～ 空白少女,93,11,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,40,40,Maniacal Princess,Maniacal Princess,5,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,41,41,梦消失 ～ Lost Dream,梦消失 ～ Lost Dream,533,34,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,42,42,梦幻游戏 ～ Dream War,梦幻游戏 ～ Dream War,12,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,43,43,魔法决战！ ～ Fight it out!,魔法决战！ ～ Fight it out!,4,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,44,44,Sailor of Time,Sailor of Time,6,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,45,45,Strawberry Crisis!!,Strawberry Crisis!!,89,8,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,46,46,非统一魔法世界论,非统一魔法世界论,27,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,47,47,魔法钟爱,魔法钟爱,2,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,48,48,久远之梦,久远之梦,2,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,49,49,东方的蓝色天空,东方的蓝色天空,3,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,50,50,永远的满月,永远的满月,55,3,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,51,51,Maple Dream...,Maple Dream...,7,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,52,52,灵人的休息日,灵人的休息日,3,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,53,53,胜利的示范,胜利的示范,1,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,54,54,Game Over,Game Over,2,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,55,55,时之风,时之风,8,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,56,56,Starbow Dream,Starbow Dream,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,57,57,Phantasmagoria,Phantasmagoria,5,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,58,58,幻想乡 ～ Lotus Land Story,幻想乡 ～ Lotus Land Story,22,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,59,59,Witching Dream,Witching Dream,4,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,60,60,Selene's light,Selene's light,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,61,61,装饰战 ～ Decoration Battle,装饰战 ～ Decoration Battle,5,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,62,62,Break the Sabbath,Break the Sabbath,3,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,63,63,紅响曲 ～ Scarlet Phoneme,紅响曲 ～ Scarlet Phoneme,7,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,64,64,Bad Apple!!,Bad Apple!!,724,92,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,65,65,灵战 ～ Perdition crisis,灵战 ～ Perdition crisis,6,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,66,66,Alice Maestra,Alice Maestra,72,6,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,67,67,少女绮想曲 ～ Capriccio,少女绮想曲 ～ Capriccio,955,107,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,68,68,星之器 ～ Casket of Star,星之器 ～ Casket of Star,177,14,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,69,69,Lotus Love,Lotus Love,2,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,70,70,能够睡眠的恐怖 ～ Sleeping Terror,能够睡眠的恐怖 ～ Sleeping Terror,55,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,71,71,Dream Land,Dream Land,12,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,72,72,幽梦 ～ Inanimate Dream,幽梦 ～ Inanimate Dream,80,8,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,73,73,不可不禁止的游戏,不可不禁止的游戏,15,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,74,74,女仆幻想 ～ Icemilk Magic,女仆幻想 ～ Icemilk Magic,10,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,75,75,可爱的恶魔 ～ Innocence,可爱的恶魔 ～ Innocence,20,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,76,76,Days,Days,1,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,77,77,Peaceful,Peaceful,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,78,78,Arcadian Dream,Arcadian Dream,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,79,79,幻想的居民,幻想的居民,6,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,80,80,Lotus Road,Lotus Road,1,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,81,81,Dreamy pilot,Dreamy pilot,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,82,82,Incomplete Plot,Incomplete Plot,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,83,83,Border Land,Border Land,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,84,84,Magic Shop of Raspberry,Magic Shop of Raspberry,3,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,85,85,Crescent Dream,Crescent Dream,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,86,86,怪绮谈 ～ Mystic Square,怪绮谈 ～ Mystic Square,5,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,87,87,Dream Express,Dream Express,3,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,88,88,魔法阵 ～ Magic Square,魔法阵 ～ Magic Square,1,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,89,89,梦想时空,梦想时空,12,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,90,90,灵天 ～ Spiritual Heaven,灵天 ～ Spiritual Heaven,3,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,91,91,Romantic Children,Romantic Children,34,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,92,92,Plastic Mind,Plastic Mind,9,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,93,93,Maple Wise,Maple Wise,5,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,94,94,禁忌的魔法 ～ Forbidden Magic,禁忌的魔法 ～ Forbidden Magic,5,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,95,95,绯红的少女 ～ Crimson Dead!!,绯红的少女 ～ Crimson Dead!!,6,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,96,96,背叛的少女 ～ Judas Kiss,背叛的少女 ～ Judas Kiss,5,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,97,97,the Last Judgement,the Last Judgement,7,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,98,98,可悲的人偶 ～ Doll of Misery,可悲的人偶 ～ Doll of Misery,19,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,99,99,世界的尽头 ～ World's End,世界的尽头 ～ World's End,5,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,100,100,神话幻想 ～ Infinite Being,神话幻想 ～ Infinite Being,45,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,101,101,不可思议之国的爱丽丝,不可思议之国的爱丽丝,522,52,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,102,102,the Grimoire of Alice,the Grimoire of Alice,75,3,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,103,103,神社,神社,2,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,104,104,Endless,Endless,2,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,105,105,永远的乐园,永远的乐园,10,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,106,106,Mystic Dream,Mystic Dream,1,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,107,107,Peaceful Romancer,Peaceful Romancer,1,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,108,108,灵魂安息之所,灵魂安息之所,2,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,109,109,比赤色更红的梦,比赤色更红的梦,73,3,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,110,110,如鬼灯般的红色之魂,如鬼灯般的红色之魂,24,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,111,111,妖魔夜行,妖魔夜行,178,13,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,112,112,Lunate Elf,Lunate Elf,35,5,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,113,113,活泼的纯情小姑娘,活泼的纯情小姑娘,403,38,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,114,114,上海红茶馆 ～ Chinese Tea,上海红茶馆 ～ Chinese Tea,924,95,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,115,115,明治十七年的上海爱丽丝,明治十七年的上海爱丽丝,393,24,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,116,116,巴瓦鲁魔法图书馆,巴瓦鲁魔法图书馆,81,7,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,117,117,Locked Girl ～ 少女密室,Locked Girl ～ 少女密室,257,27,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,118,118,女仆与血之怀表,女仆与血之怀表,85,4,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,119,119,月时计 ～ Luna Dial,月时计 ～ Luna Dial,428,59,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,120,120,特佩斯的年幼末裔,特佩斯的年幼末裔,27,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,121,121,献给已逝公主的七重奏,献给已逝公主的七重奏,1495,268,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,122,122,魔法少女们的百年祭,魔法少女们的百年祭,291,22,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,123,123,U.N.OWEN就是她吗？,U.N.OWEN就是她吗？,1054,200,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,124,124,比红色更虚无的永远,比红色更虚无的永远,12,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,125,125,红楼 ～ Eastern Dream…,红楼 ～ Eastern Dream…,467,31,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,126,126,妖妖梦 ～ Snow or Cherry Petal,妖妖梦 ～ Snow or Cherry Petal,84,4,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,127,127,无何有之乡,无何有之乡,187,7,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,128,128,Crystallize Silver,Crystallize Silver,10,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,129,129,远野幻想物语,远野幻想物语,397,25,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,130,130,凋叶棕（withered leaf）,凋叶棕（withered leaf）,105,6,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,131,131,布加勒斯特的人偶师,布加勒斯特的人偶师,108,7,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,132,132,人偶裁判 ～ 玩弄人形的少女,人偶裁判 ～ 玩弄人形的少女,218,17,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,133,133,天空的花都,天空的花都,434,41,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,134,134,幽灵乐团 ～ Phantom Ensemble,幽灵乐团 ～ Phantom Ensemble,741,92,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,135,135,东方妖妖梦 ～ Ancient Temple,东方妖妖梦 ～ Ancient Temple,255,31,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,136,136,广有射怪鸟事 ～ Till When?,广有射怪鸟事 ～ Till When?,195,20,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,137,137,Ultimate Truth,Ultimate Truth,68,5,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,138,138,幽雅地绽放吧，墨染的樱花 ～ Border of Life,幽雅地绽放吧，墨染的樱花 ～ Border of Life,1774,417,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,139,139,Border of Life,Border of Life,162,18,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,140,140,妖妖跋扈,妖妖跋扈,25,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,141,141,少女幻葬 ～ Necro-Fantasy,少女幻葬 ～ Necro-Fantasy,513,40,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,142,142,妖妖跋扈 ～ Who done it!,妖妖跋扈 ～ Who done it!,53,3,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,143,143,Necro-Fantasia,Necro-Fantasia,385,54,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,144,144,春风之梦,春风之梦,8,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,145,145,樱花樱花 ～ Japanize Dream...,樱花樱花 ～ Japanize Dream...,283,18,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,146,146,萃梦想,萃梦想,313,31,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,147,147,Demystify Feast,Demystify Feast,33,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,148,148,夜幕降临 ～ Evening Star,夜幕降临 ～ Evening Star,39,4,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,149,149,御伽之国的鬼岛 ～ Missing Power,御伽之国的鬼岛 ～ Missing Power,39,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,150,150,夏明,夏明,9,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,151,151,东方萃梦想,东方萃梦想,370,52,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,152,152,魔所,魔所,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,153,153,月轮,月轮,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,154,154,遍参,遍参,6,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,155,155,内心,内心,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,156,156,间奏曲,间奏曲,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,157,157,东风,东风,1,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,158,158,森闲,森闲,2,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,159,159,仰空,仰空,26,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,160,160,幽境,幽境,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,161,161,稀客,稀客,5,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,162,162,红夜,红夜,0,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,163,163,战迅,战迅,4,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,164,164,祸机,祸机,2,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,165,165,碎月,碎月,1170,195,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,166,166,永夜抄 ～ Eastern Night.,永夜抄 ～ Eastern Night.,68,5,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,167,167,幻视之夜 ～ Ghostly Eyes,幻视之夜 ～ Ghostly Eyes,95,6,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,168,168,蠢蠢的秋月 ～ Mooned Insect,蠢蠢的秋月 ～ Mooned Insect,56,4,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,169,169,夜雀的歌声 ～ Night Bird,夜雀的歌声 ～ Night Bird,75,4,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,170,170,已经只能听见歌声了,已经只能听见歌声了,84,13,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,171,171,令人怀念的东方之血 ～ Old World,令人怀念的东方之血 ～ Old World,307,30,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,172,172,Plain Asia,Plain Asia,78,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,173,173,永夜的报应 ～ Imperishable Night（Pipes and Fiddle）,永夜的报应 ～ Imperishable Night（Pipes and Fiddle）,53,3,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,174,174,灰姑娘的笼子 ～ Kagome-Kagome,灰姑娘的笼子 ～ Kagome-Kagome,156,12,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,175,175,狂气之瞳 ～ Invisible Full Moon,狂气之瞳 ～ Invisible Full Moon,258,25,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,176,176,Voyage1969,Voyage1969,197,18,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,177,177,千年幻想乡 ～ History of the Moon,千年幻想乡 ～ History of the Moon,738,62,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,178,178,竹取飞翔 ～ Lunatic Princess,竹取飞翔 ～ Lunatic Princess,1158,136,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,179,179,Voyage1970,Voyage1970,78,5,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,180,180,Extend Ash ～ 蓬莱人,Extend Ash ～ 蓬莱人,115,8,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,181,181,飘上月球，不死之烟,飘上月球，不死之烟,928,131,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,182,182,月见草,月见草,25,0,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,183,183,Eternal Dream ～ 幽玄的枫树,Eternal Dream ～ 幽玄的枫树,45,2,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,184,184,东方妖怪小町,东方妖怪小町,42,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
music,185,185,花映塚 ～ Higan Retour,花映塚 ～ Higan Retour,30,1,available_crawled,data_raw/cn_official_legacy/round_05/raw/advanced/entity/catalog/music.json
