condition_family,question_index,question_group,question,question_token,answer_index,answer_id,answer,expected_cohort,target_category,status,row_count,url,raw_path,processed_path,error,expected_cohort_source,total_effective_votes,total_first_votes,filtered_entity_count,actual_entity_count,mean_votes,median_votes,official_filter_description
questionnaire_answer,11,2,您关注哪些此时正在连载的官方连载作品,5436376bc2e27afc23b18f45bgXFFtpk3a306d5d,3,3,新东方三月精（季刊）,2901,chara,available_crawled,167,https://touhou.vote/v5/?m=chara&type=simple&quest=5436376bc2e27afc23b18f45bgXFFtpk3a306d5d&item=3,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_011/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_011/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>您关注哪些此时正在连载的官方连载作品→新东方三月精（季刊）</b>
questionnaire_answer,11,2,您关注哪些此时正在连载的官方连载作品,5436376bc2e27afc23b18f45bgXFFtpk3a306d5d,3,3,新东方三月精（季刊）,2901,music,available_crawled,427,https://touhou.vote/v5/?m=music&type=simple&quest=5436376bc2e27afc23b18f45bgXFFtpk3a306d5d&item=3,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_011/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_011/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>您关注哪些此时正在连载的官方连载作品→新东方三月精（季刊）</b>
questionnaire_answer,11,2,您关注哪些此时正在连载的官方连载作品,5436376bc2e27afc23b18f45bgXFFtpk3a306d5d,4,4,新东方香霖堂（半年刊）,2282,chara,available_crawled,168,https://touhou.vote/v5/?m=chara&type=simple&quest=5436376bc2e27afc23b18f45bgXFFtpk3a306d5d&item=4,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_011/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_011/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>您关注哪些此时正在连载的官方连载作品→新东方香霖堂（半年刊）</b>
questionnaire_answer,11,2,您关注哪些此时正在连载的官方连载作品,5436376bc2e27afc23b18f45bgXFFtpk3a306d5d,4,4,新东方香霖堂（半年刊）,2282,music,available_crawled,414,https://touhou.vote/v5/?m=music&type=simple&quest=5436376bc2e27afc23b18f45bgXFFtpk3a306d5d&item=4,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_011/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_011/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>您关注哪些此时正在连载的官方连载作品→新东方香霖堂（半年刊）</b>
questionnaire_answer,11,2,您关注哪些此时正在连载的官方连载作品,5436376bc2e27afc23b18f45bgXFFtpk3a306d5d,5,5,都不关注,2403,chara,available_crawled,151,https://touhou.vote/v5/?m=chara&type=simple&quest=5436376bc2e27afc23b18f45bgXFFtpk3a306d5d&item=5,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_011/a_005/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_011/a_005/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>您关注哪些此时正在连载的官方连载作品→都不关注</b>
questionnaire_answer,11,2,您关注哪些此时正在连载的官方连载作品,5436376bc2e27afc23b18f45bgXFFtpk3a306d5d,5,5,都不关注,2403,music,available_crawled,401,https://touhou.vote/v5/?m=music&type=simple&quest=5436376bc2e27afc23b18f45bgXFFtpk3a306d5d&item=5,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_011/a_005/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_011/a_005/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>您关注哪些此时正在连载的官方连载作品→都不关注</b>
questionnaire_answer,12,2,您最喜欢东方原作的哪方面,8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51,1,1,游戏本身,4678,chara,available_crawled,174,https://touhou.vote/v5/?m=chara&type=simple&quest=8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51&item=1,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_012/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_012/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>您最喜欢东方原作的哪方面→游戏本身</b>
questionnaire_answer,12,2,您最喜欢东方原作的哪方面,8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51,1,1,游戏本身,4678,music,available_crawled,440,https://touhou.vote/v5/?m=music&type=simple&quest=8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51&item=1,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_012/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_012/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>您最喜欢东方原作的哪方面→游戏本身</b>
questionnaire_answer,12,2,您最喜欢东方原作的哪方面,8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51,2,2,音乐曲目,7150,chara,available_crawled,175,https://touhou.vote/v5/?m=chara&type=simple&quest=8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51&item=2,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_012/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_012/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>您最喜欢东方原作的哪方面→音乐曲目</b>
questionnaire_answer,12,2,您最喜欢东方原作的哪方面,8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51,2,2,音乐曲目,7150,music,available_crawled,455,https://touhou.vote/v5/?m=music&type=simple&quest=8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51&item=2,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_012/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_012/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>您最喜欢东方原作的哪方面→音乐曲目</b>
questionnaire_answer,12,2,您最喜欢东方原作的哪方面,8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51,3,3,人物设定,7208,chara,available_crawled,176,https://touhou.vote/v5/?m=chara&type=simple&quest=8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51&item=3,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_012/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_012/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>您最喜欢东方原作的哪方面→人物设定</b>
questionnaire_answer,12,2,您最喜欢东方原作的哪方面,8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51,3,3,人物设定,7208,music,available_crawled,449,https://touhou.vote/v5/?m=music&type=simple&quest=8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51&item=3,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_012/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_012/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>您最喜欢东方原作的哪方面→人物设定</b>
questionnaire_answer,12,2,您最喜欢东方原作的哪方面,8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51,4,4,故事剧情,5598,chara,available_crawled,174,https://touhou.vote/v5/?m=chara&type=simple&quest=8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51&item=4,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_012/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_012/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>您最喜欢东方原作的哪方面→故事剧情</b>
questionnaire_answer,12,2,您最喜欢东方原作的哪方面,8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51,4,4,故事剧情,5598,music,available_crawled,444,https://touhou.vote/v5/?m=music&type=simple&quest=8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51&item=4,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_012/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_012/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>您最喜欢东方原作的哪方面→故事剧情</b>
questionnaire_answer,12,2,您最喜欢东方原作的哪方面,8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51,5,5,对原作完全不感兴趣,83,chara,available_crawled,73,https://touhou.vote/v5/?m=chara&type=simple&quest=8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51&item=5,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_012/a_005/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_012/a_005/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>您最喜欢东方原作的哪方面→对原作完全不感兴趣</b>
questionnaire_answer,12,2,您最喜欢东方原作的哪方面,8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51,5,5,对原作完全不感兴趣,83,music,available_crawled,90,https://touhou.vote/v5/?m=music&type=simple&quest=8d5ef8cc0bdc503c8e0c30d62e51avmJ216Z2e51&item=5,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_012/a_005/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_012/a_005/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>您最喜欢东方原作的哪方面→对原作完全不感兴趣</b>
questionnaire_answer,13,2,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3,1,1,热衷于收集,467,chara,available_crawled,129,https://touhou.vote/v5/?m=chara&type=simple&quest=ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3&item=1,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_013/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_013/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）→热衷于收集</b>
questionnaire_answer,13,2,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3,1,1,热衷于收集,467,music,available_crawled,314,https://touhou.vote/v5/?m=music&type=simple&quest=ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3&item=1,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_013/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_013/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）→热衷于收集</b>
questionnaire_answer,13,2,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3,2,2,购买过,2101,chara,available_crawled,156,https://touhou.vote/v5/?m=chara&type=simple&quest=ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3&item=2,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_013/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_013/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）→购买过</b>
questionnaire_answer,13,2,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3,2,2,购买过,2101,music,available_crawled,409,https://touhou.vote/v5/?m=music&type=simple&quest=ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3&item=2,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_013/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_013/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）→购买过</b>
questionnaire_answer,13,2,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3,3,3,想买但是没有条件,4581,chara,available_crawled,170,https://touhou.vote/v5/?m=chara&type=simple&quest=ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3&item=3,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_013/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_013/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）→想买但是没有条件</b>
questionnaire_answer,13,2,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3,3,3,想买但是没有条件,4581,music,available_crawled,430,https://touhou.vote/v5/?m=music&type=simple&quest=ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3&item=3,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_013/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_013/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）→想买但是没有条件</b>
questionnaire_answer,13,2,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3,4,4,没有考虑过,829,chara,available_crawled,137,https://touhou.vote/v5/?m=chara&type=simple&quest=ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3&item=4,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_013/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_013/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）→没有考虑过</b>
questionnaire_answer,13,2,购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）,ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3,4,4,没有考虑过,829,music,available_crawled,330,https://touhou.vote/v5/?m=music&type=simple&quest=ab577e8ddad93adbc94ef7cb6ed3SPA1sbGB6ed3&item=4,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_013/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_013/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>购买过正版的实体原作吗（官方游戏，官方CD，官方出版物）→没有考虑过</b>
questionnaire_answer,14,2,购买实体正版的渠道是,de626b0508a274a396b53b993443qP2DCBQJ3443,1,1,通过代购,1834,chara,available_crawled,157,https://touhou.vote/v5/?m=chara&type=simple&quest=de626b0508a274a396b53b993443qP2DCBQJ3443&item=1,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_014/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_014/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>购买实体正版的渠道是→通过代购</b>
questionnaire_answer,14,2,购买实体正版的渠道是,de626b0508a274a396b53b993443qP2DCBQJ3443,1,1,通过代购,1834,music,available_crawled,410,https://touhou.vote/v5/?m=music&type=simple&quest=de626b0508a274a396b53b993443qP2DCBQJ3443&item=1,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_014/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_014/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>购买实体正版的渠道是→通过代购</b>
questionnaire_answer,14,2,购买实体正版的渠道是,de626b0508a274a396b53b993443qP2DCBQJ3443,2,2,购买二手,419,chara,available_crawled,120,https://touhou.vote/v5/?m=chara&type=simple&quest=de626b0508a274a396b53b993443qP2DCBQJ3443&item=2,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_014/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_014/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>购买实体正版的渠道是→购买二手</b>
questionnaire_answer,14,2,购买实体正版的渠道是,de626b0508a274a396b53b993443qP2DCBQJ3443,2,2,购买二手,419,music,available_crawled,322,https://touhou.vote/v5/?m=music&type=simple&quest=de626b0508a274a396b53b993443qP2DCBQJ3443&item=2,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_014/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_014/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>购买实体正版的渠道是→购买二手</b>
questionnaire_answer,14,2,购买实体正版的渠道是,de626b0508a274a396b53b993443qP2DCBQJ3443,3,3,委托朋友,607,chara,available_crawled,126,https://touhou.vote/v5/?m=chara&type=simple&quest=de626b0508a274a396b53b993443qP2DCBQJ3443&item=3,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_014/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_014/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>购买实体正版的渠道是→委托朋友</b>
questionnaire_answer,14,2,购买实体正版的渠道是,de626b0508a274a396b53b993443qP2DCBQJ3443,3,3,委托朋友,607,music,available_crawled,331,https://touhou.vote/v5/?m=music&type=simple&quest=de626b0508a274a396b53b993443qP2DCBQJ3443&item=3,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_014/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_014/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>购买实体正版的渠道是→委托朋友</b>
questionnaire_answer,14,2,购买实体正版的渠道是,de626b0508a274a396b53b993443qP2DCBQJ3443,4,4,实地购买,698,chara,available_crawled,133,https://touhou.vote/v5/?m=chara&type=simple&quest=de626b0508a274a396b53b993443qP2DCBQJ3443&item=4,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_014/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_014/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>购买实体正版的渠道是→实地购买</b>
questionnaire_answer,14,2,购买实体正版的渠道是,de626b0508a274a396b53b993443qP2DCBQJ3443,4,4,实地购买,698,music,available_crawled,339,https://touhou.vote/v5/?m=music&type=simple&quest=de626b0508a274a396b53b993443qP2DCBQJ3443&item=4,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_014/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_014/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>购买实体正版的渠道是→实地购买</b>
questionnaire_answer,15,2,因何原因阻碍了购买,b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d,1,1,价格过高,960,chara,available_crawled,140,https://touhou.vote/v5/?m=chara&type=simple&quest=b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d&item=1,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_015/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_015/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>因何原因阻碍了购买→价格过高</b>
questionnaire_answer,15,2,因何原因阻碍了购买,b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d,1,1,价格过高,960,music,available_crawled,360,https://touhou.vote/v5/?m=music&type=simple&quest=b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d&item=1,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_015/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_015/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>因何原因阻碍了购买→价格过高</b>
questionnaire_answer,15,2,因何原因阻碍了购买,b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d,2,2,缺少渠道,3158,chara,available_crawled,161,https://touhou.vote/v5/?m=chara&type=simple&quest=b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d&item=2,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_015/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_015/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>因何原因阻碍了购买→缺少渠道</b>
questionnaire_answer,15,2,因何原因阻碍了购买,b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d,2,2,缺少渠道,3158,music,available_crawled,413,https://touhou.vote/v5/?m=music&type=simple&quest=b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d&item=2,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_015/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_015/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>因何原因阻碍了购买→缺少渠道</b>
questionnaire_answer,15,2,因何原因阻碍了购买,b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d,3,3,环境阻碍,1979,chara,available_crawled,154,https://touhou.vote/v5/?m=chara&type=simple&quest=b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d&item=3,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_015/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_015/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>因何原因阻碍了购买→环境阻碍</b>
questionnaire_answer,15,2,因何原因阻碍了购买,b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d,3,3,环境阻碍,1979,music,available_crawled,396,https://touhou.vote/v5/?m=music&type=simple&quest=b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d&item=3,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_015/a_003/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_015/a_003/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>因何原因阻碍了购买→环境阻碍</b>
questionnaire_answer,15,2,因何原因阻碍了购买,b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d,4,4,不懂日文,2110,chara,available_crawled,159,https://touhou.vote/v5/?m=chara&type=simple&quest=b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d&item=4,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_015/a_004/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_015/a_004/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>因何原因阻碍了购买→不懂日文</b>
questionnaire_answer,15,2,因何原因阻碍了购买,b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d,4,4,不懂日文,2110,music,available_crawled,396,https://touhou.vote/v5/?m=music&type=simple&quest=b0bb4dfebe9a60f874ae6fafd20ditQP2laRd20d&item=4,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_015/a_004/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_015/a_004/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>因何原因阻碍了购买→不懂日文</b>
questionnaire_answer,16,2,您的购买力范围是（原作单个作品的购买价，含运费）,e15a950e3ffe655b753eaf7b4c3cPQxkd41K4c3c,1,1,没有自主购买能力,143,chara,available_crawled,112,https://touhou.vote/v5/?m=chara&type=simple&quest=e15a950e3ffe655b753eaf7b4c3cPQxkd41K4c3c&item=1,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_016/a_001/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_016/a_001/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>您的购买力范围是（原作单个作品的购买价，含运费）→没有自主购买能力</b>
questionnaire_answer,16,2,您的购买力范围是（原作单个作品的购买价，含运费）,e15a950e3ffe655b753eaf7b4c3cPQxkd41K4c3c,1,1,没有自主购买能力,143,music,available_crawled,224,https://touhou.vote/v5/?m=music&type=simple&quest=e15a950e3ffe655b753eaf7b4c3cPQxkd41K4c3c&item=1,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_016/a_001/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_016/a_001/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>您的购买力范围是（原作单个作品的购买价，含运费）→没有自主购买能力</b>
questionnaire_answer,16,2,您的购买力范围是（原作单个作品的购买价，含运费）,e15a950e3ffe655b753eaf7b4c3cPQxkd41K4c3c,2,2,总价50RMB以内,151,chara,available_crawled,101,https://touhou.vote/v5/?m=chara&type=simple&quest=e15a950e3ffe655b753eaf7b4c3cPQxkd41K4c3c&item=2,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_016/a_002/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_016/a_002/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>您的购买力范围是（原作单个作品的购买价，含运费）→总价50RMB以内</b>
questionnaire_answer,16,2,您的购买力范围是（原作单个作品的购买价，含运费）,e15a950e3ffe655b753eaf7b4c3cPQxkd41K4c3c,2,2,总价50RMB以内,151,music,available_crawled,210,https://touhou.vote/v5/?m=music&type=simple&quest=e15a950e3ffe655b753eaf7b4c3cPQxkd41K4c3c&item=2,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_016/a_002/target_music.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_016/a_002/target_music.json.gz,,official aggregate questionnaire APIs,,,,491,,,<b>您的购买力范围是（原作单个作品的购买价，含运费）→总价50RMB以内</b>
questionnaire_answer,16,2,您的购买力范围是（原作单个作品的购买价，含运费）,e15a950e3ffe655b753eaf7b4c3cPQxkd41K4c3c,3,3,总价100RMB以内,352,chara,available_crawled,116,https://touhou.vote/v5/?m=chara&type=simple&quest=e15a950e3ffe655b753eaf7b4c3cPQxkd41K4c3c&item=3,data_raw/cn_official_legacy/round_05/raw/advanced/questionnaire/conditions/q_016/a_003/target_chara.html.gz,data_raw/cn_official_legacy/round_05/processed/advanced/questionnaire/conditions/q_016/a_003/target_chara.json.gz,,official aggregate questionnaire APIs,,,,203,,,<b>您的购买力范围是（原作单个作品的购买价，含运费）→总价100RMB以内</b>
