round,name_a,name_b,name_a_cn,name_b_cn,rank_a,rank_b,count_a,count_b,ballots,intersection_count,direction_a_to_b,direction_b_to_a,share,baseline_count,lift,excess_count,phi,asymmetry,anomaly,anomaly_difference,directions_found
20,ヘカーティア・ラピスラズリ,西行寺 幽々子,赫卡提亚·拉碧斯拉祖利,西行寺幽幽子,38,11,2702,6817,56855,329,0.12176165803108809,0.04826169869444037,0.005786650250637587,323.9738633365579,1.0155140189757244,5.0261366634421165,0.0012790938352199215,0.07349995933664771,false,0,1
20,マエリベリー・ハーン,八雲 紫,玛艾露贝莉·赫恩,八云紫,48,16,2086,5260,56855,329,0.15771812080536912,0.06254752851711026,0.005786650250637587,192.98847946530648,1.7047649730778065,136.01152053469352,0.043916034890808364,0.09517059228825886,false,0,1
20,古明地 さとり,鍵山 雛,古明地觉,键山雏,8,43,8616,2377,56855,329,0.03818477251624884,0.1384097602019352,0.005786650250637587,360.21866150734326,0.9133341360586149,-31.218661507343256,-0.0076507811804938835,-0.10022498768568637,false,0,1
20,博麗 霊夢,火焔猫 燐,博丽灵梦,火焰猫燐,1,47,17658,2053,56855,328,0.01857515007362102,0.1597661958110083,0.005769061648052062,637.6198047665113,0.5144131307529095,-309.61980476651127,-0.0630823039653043,-0.14119104573738728,false,0,1
20,聖 白蓮,霧雨 魔理沙,圣白莲,雾雨魔理沙,49,2,1882,16188,56855,328,0.1742826780021254,0.02026192241166296,0.005769061648052062,535.8511300677161,0.6121103075000519,-207.8511300677161,-0.04528129717902868,0.15402075559046244,false,0,1
20,フランドール・スカーレット,鍵山 雛,芙兰朵露·斯卡蕾特,键山雏,3,43,13601,2377,56855,327,0.024042349827218586,0.13756836348338242,0.005751473045466538,568.632081611116,0.5750642824680323,-241.63208161111595,-0.049773654900241646,-0.11352601365616383,false,0,1
20,フランドール・スカーレット,火焔猫 燐,芙兰朵露·斯卡蕾特,火焰猫燐,3,47,13601,2053,56855,326,0.023968825821630763,0.15879201169020946,0.005733884442881013,491.12396447102276,0.6637835324348841,-165.12396447102276,-0.03649114862770032,-0.1348231858685787,false,0,1
20,古明地 さとり,河城 にとり,古明地觉,河城荷取,8,41,8616,2454,56855,326,0.03783658310120706,0.1328443357783211,0.005733884442881013,371.88750329786296,0.8766091818333852,-45.88750329786296,-0.011075679466365921,-0.09500775267711406,false,0,1
20,古明地 こいし,摩多羅隠岐奈,古明地恋,摩多罗隐岐奈,4,45,12939,2226,56855,325,0.025117860731122963,0.14600179694519316,0.005716295840295488,506.59069562923224,0.6415435632830171,-181.59069562923224,-0.03927591452306074,-0.1208839362140702,false,0,1
20,稀神 サグメ,藤原 妹紅,稀神探女,藤原妹红,44,9,2407,7737,56855,324,0.1346073950976319,0.04187669639395114,0.005698707237709964,327.55182481751825,0.9891564493053977,-3.551824817518252,-0.0009048665925781611,0.09273069870368075,false,0,1
20,射命丸 文,鬼人 正邪,射命丸文,鬼人正邪,13,35,6154,2625,56855,323,0.052486187845303865,0.12304761904761904,0.00568111863512444,284.13068331721047,1.1368008418837148,38.86931668278953,0.01048586120875602,-0.07056143120231517,false,0,1
20,クラウンピース,フランドール・スカーレット,克劳恩皮丝,芙兰朵露·斯卡蕾特,60,3,1442,13601,56855,322,0.22330097087378642,0.023674729799279464,0.005663530032538915,344.95896579016795,0.9334443569611887,-22.95896579016795,-0.006020519464708882,0.19962624107450697,false,0,1
20,レミリア・スカーレット,河城 にとり,蕾米莉亚·斯卡蕾特,河城荷取,7,41,11578,2454,56855,321,0.02772499568146485,0.13080684596577016,0.00564594142995339,499.7346231641896,0.6423409248042722,-178.7346231641896,-0.038413248689983595,-0.10308185028430532,false,0,1
20,摩多羅隠岐奈,豊聡耳 神子,摩多罗隐岐奈,丰聪耳神子,45,33,2226,2789,56855,321,0.14420485175202155,0.11509501613481535,0.00564594142995339,109.19556767214844,2.939679758465825,211.80443232785154,0.08892894200014106,0.029109835617206203,false,0,2
20,火焔猫 燐,霧雨 魔理沙,火焰猫燐,雾雨魔理沙,47,2,2053,16188,56855,321,0.15635655138821236,0.0198295033358043,0.00564594142995339,584.5389851376308,0.5491507122051406,-263.5389851376308,-0.05505581405004578,0.13652704805240806,false,0,1
20,八雲 紫,宇佐見 蓮子,八云紫,宇佐见莲子,16,34,5260,2864,56855,320,0.060836501901140684,0.11173184357541899,0.005628352827367866,264.965966053997,1.2077022749962827,55.03403394600298,0.015274117889350618,-0.050895341674278304,false,0,1
20,因幡 てゐ,霧雨 魔理沙,因幡天为（因幡帝）,雾雨魔理沙,69,2,1303,16188,56855,317,0.24328472755180353,0.01958240672102792,0.005575587019611292,370.9957611467769,0.854457201937101,-53.995761146776886,-0.014063344265277106,0.2237023208307756,false,0,1
20,橙,魂魄 妖夢,橙,魂魄妖梦,51,5,1746,11362,56855,317,0.1815578465063001,0.027900017602534764,0.005575587019611292,348.92361269897106,0.9085083051501226,-31.923612698971056,-0.008138561155647024,0.15365782890376534,false,0,1
20,フランドール・スカーレット,封獣 ぬえ,芙兰朵露·斯卡蕾特,封兽鵺,3,53,13601,1685,56855,316,0.023233585765752518,0.18753709198813057,0.005557998417025767,403.0900536452379,0.7839439280189077,-87.0900536452379,-0.021173235065796533,-0.16430350622237805,false,0,1
20,古明地 さとり,饕餮 尤魔,古明地觉,饕餮尤魔,8,42,8616,2544,56855,315,0.03655988857938719,0.12382075471698113,0.005540409814440242,385.52640928678215,0.8170646482629947,-70.52640928678215,-0.016732698687869727,-0.08726086613759394,false,0,1
20,古明地 さとり,物部 布都,古明地觉,物部布都,8,40,8616,2581,56855,310,0.035979572887650885,0.12010848508330105,0.00545246680151262,391.1335150822267,0.7925682357719454,-81.13351508222672,-0.019117321560796145,-0.08412891219565016,false,0,1
20,ナズーリン,霧雨 魔理沙,娜兹玲,雾雨魔理沙,54,2,1532,16188,56855,309,0.20169712793733682,0.019088213491475166,0.005434878198927095,436.197625538651,0.708394502648708,-127.19762553865098,-0.030615951301099856,0.18260891444586166,false,0,1
20,比那名居 天子,永江 衣玖,比那名居天子,永江衣玖,20,75,4320,1148,56855,309,0.07152777777777777,0.2691637630662021,0.005434878198927095,87.22821211854718,3.5424318863724356,221.77178788145284,0.10466052052384439,-0.19763598528842433,false,0,2
20,アリス・マーガトロイド,水橋 パルスィ,爱丽丝·玛格特洛依德,水桥帕露西,12,36,6362,2688,56855,307,0.04825526563973593,0.11421130952380952,0.005399700993756046,300.78367777680063,1.020667086289876,6.21632222319937,0.0016342095285162474,-0.06595604388407358,false,0,1
20,稀神 サグメ,魂魄 妖夢,稀神探女,魂魄妖梦,44,5,2407,11362,56855,307,0.12754466140423765,0.027019890864284458,0.005399700993756046,481.0189781021898,0.6382284566218914,-174.0189781021898,-0.0380133886499598,0.10052477053995319,false,0,1
20,レミリア・スカーレット,鬼人 正邪,蕾米莉亚·斯卡蕾特,鬼人正邪,7,35,11578,2625,56855,306,0.026429435135602003,0.11657142857142858,0.005382112391170522,534.5572069299094,0.5724363941465341,-228.5572069299094,-0.047568946539263884,-0.09014199343582657,false,0,1
20,因幡 てゐ,鈴仙・優曇華院・イナバ,因幡天为（因幡帝）,铃仙·优昙华院·因幡,69,15,1303,5659,56855,306,0.2348426707597851,0.054073157801731754,0.005382112391170522,129.69267434702314,2.3594239346258314,176.30732565297686,0.06921960267442555,0.18076951295805335,false,0,1
20,クラウンピース,霧雨 魔理沙,克劳恩皮丝,雾雨魔理沙,60,2,1442,16188,56855,305,0.21151178918169208,0.018841116876698788,0.005364523788584997,410.57243865974846,0.7428652566052079,-105.57243865974846,-0.02617056447345117,0.1926706723049933,false,0,1
20,レミリア・スカーレット,稀神 サグメ,蕾米莉亚·斯卡蕾特,稀神探女,7,44,11578,2407,56855,305,0.026343064432544482,0.12671375155795597,0.005364523788584997,490.16350364963506,0.6222413495273438,-185.16350364963506,-0.040164230283979724,-0.10037068712541149,false,0,1
20,レミリア・スカーレット,橙,蕾米莉亚·斯卡蕾特,橙,7,51,11578,1746,56855,304,0.026256693729486958,0.17411225658648338,0.0053469351859994725,355.55690792366545,0.8549967479896798,-51.55690792366545,-0.013051683922098161,-0.14785556285699641,false,0,1
20,レミリア・スカーレット,火焔猫 燐,蕾米莉亚·斯卡蕾特,火焰猫燐,7,47,11578,2053,56855,304,0.026256693729486958,0.1480759863614223,0.0053469351859994725,418.07464602937296,0.7271428748124603,-114.07464602937296,-0.026706041563968386,-0.12181929263193535,false,0,1
20,チルノ,ミスティア・ローレライ,琪露诺,米斯蒂娅·萝蕾拉,10,52,6824,1662,56855,302,0.04425556858147714,0.18170878459687123,0.005311757980828423,199.48092516049599,1.513929212815814,102.51907483950401,0.032936445728542645,-0.1374532160153941,false,0,1
20,博麗 霊夢,因幡 てゐ,博丽灵梦,因幡天为（因幡帝）,1,69,17658,1303,56855,301,0.017046098085853438,0.23100537221795855,0.005294169378242898,404.6851464251165,0.7437881094943954,-103.6851464251165,-0.02633698043073991,-0.2139592741321051,false,0,1
20,摩多羅隠岐奈,藤原 妹紅,摩多罗隐岐奈,藤原妹红,45,9,2226,7737,56855,301,0.13522012578616352,0.03890396794623239,0.005294169378242898,302.9207985225574,0.9936590734874404,-1.9207985225573907,-0.0005080069287482735,0.09631615783993114,false,0,1
20,洩矢 諏訪子,物部 布都,洩矢诹访子,物部布都,22,40,4179,2581,56855,301,0.07202680067001675,0.11662146454862457,0.005294169378242898,189.71064989886554,1.586626792752345,111.28935010113446,0.03603211646865471,-0.04459466387860782,false,0,1
20,古明地 こいし,大妖精,古明地恋,大妖精,4,63,12939,1408,56855,299,0.023108431872633124,0.21235795454545456,0.005258992173071849,320.4311318265764,0.9331178225273836,-21.431131826576404,-0.005785110688845976,-0.18924952267282144,false,0,1
20,射命丸 文,茨木 華扇,射命丸文,茨木华扇,13,46,6154,2259,56855,297,0.04826129346766331,0.13147410358565736,0.0052238149679008005,244.51474804326796,1.2146506596299236,52.48525195673204,0.015211793235493692,-0.08321281011799406,false,0,1
20,豊聡耳 神子,霍 青娥,丰聪耳神子,霍青娥,33,62,2789,1397,56855,297,0.1064897812836142,0.2125984251968504,0.0052238149679008005,68.52929381760619,4.333913038568279,228.47070618239383,0.12018008476492764,-0.10610864391323621,false,0,2
20,封獣 ぬえ,鬼人 正邪,封兽鵺,鬼人正邪,53,35,1685,2625,56855,293,0.17388724035608308,0.11161904761904762,0.005153460557558702,77.7965878110984,3.7662320192171825,215.2034121889016,0.1063608786188673,0.06226819273703546,false,0,2
20,東風谷 早苗,茨木 華扇,东风谷早苗,茨木华扇,14,46,5777,2259,56855,293,0.050718365933875714,0.12970340858787074,0.005153460557558702,229.53553777152405,1.2764907902481204,63.46446222847595,0.018914401975376832,-0.07898504265399503,false,0,1
20,八雲 紫,茨木 華扇,八云紫,茨木华扇,16,46,5260,2259,56855,290,0.055133079847908745,0.12837538733953077,0.005100694749802129,208.99375604608213,1.3876012637241486,81.00624395391787,0.02517398394808426,-0.07324230749162203,false,0,1
20,宇佐見 蓮子,稗田 阿求,宇佐见莲子,稗田阿求,34,39,2864,2696,56855,290,0.10125698324022346,0.10756676557863501,0.005100694749802129,135.8076510421247,2.1353730645856475,154.1923489578753,0.058343037171536355,-0.006309782338411549,false,0,2
20,十六夜 咲夜,鬼人 正邪,十六夜咲夜,鬼人正邪,6,35,11902,2625,56855,287,0.024113594353890103,0.10933333333333334,0.0050479289420455545,549.5163134288981,0.5222774883773035,-262.5163134288981,-0.05408180668192721,-0.08521973897944324,false,0,1
20,本居 小鈴,霧雨 魔理沙,本居小铃,雾雨魔理沙,72,2,1201,16188,56855,287,0.23896752706078267,0.01772918211020509,0.0050479289420455545,341.95388268402075,0.8392944620114158,-54.953882684020755,-0.014894628818983685,0.2212383449505776,false,0,1
20,東風谷 早苗,鍵山 雛,东风谷早苗,键山雏,14,43,5777,2377,56855,287,0.049679764583693956,0.12074042911232646,0.0050479289420455545,241.52544191363995,1.1882806122868828,45.47455808636005,0.013226467131742829,-0.07106066452863251,false,0,1
20,フランドール・スカーレット,物部 布都,芙兰朵露·斯卡蕾特,物部布都,3,40,13601,2581,56855,286,0.021027865598117784,0.11080976365749709,0.00503034033946003,617.4334886993229,0.463207787129402,-331.4334886993229,-0.06564120976100833,-0.0897818980593793,false,0,1
20,博麗 霊夢,埴安神 袿姫,博丽灵梦,埴安神袿姬,1,66,17658,1310,56855,286,0.01619662475931589,0.2183206106870229,0.00503034033946003,406.8592032363029,0.7029458783900038,-120.8592032363029,-0.030619146917752305,-0.20212398592770703,false,0,1
20,博麗 霊夢,本居 小鈴,博丽灵梦,本居小铃,1,72,17658,1201,56855,286,0.01619662475931589,0.23813488759367193,0.00503034033946003,373.0060328906868,0.7667436308833514,-87.00603289068681,-0.02299858754620236,-0.22193826283435605,false,0,1
20,十六夜 咲夜,鍵山 雛,十六夜咲夜,键山雏,6,43,11902,2377,56855,285,0.023945555368845572,0.11989903239377367,0.005012751736874505,497.6001055316155,0.5727490746721561,-212.6001055316155,-0.045921668376356584,-0.0959534770249281,false,0,1
20,アリス・マーガトロイド,鍵山 雛,爱丽丝·玛格特洛依德,键山雏,12,43,6362,2377,56855,284,0.044640050298648225,0.11947833403449727,0.0049951631342889805,265.98318529592825,1.0677366679552565,18.01681470407175,0.005022374433860358,-0.07483828373584905,false,0,1
20,八雲 紫,橙,八云紫,橙,16,51,5260,1746,56855,284,0.05399239543726236,0.16265750286368844,0.0049951631342889805,161.53302260135433,1.7581544344705333,122.46697739864567,0.04308812516763733,-0.10866510742642607,false,0,1
20,小悪魔,魂魄 妖夢,小恶魔,魂魄妖梦,57,5,1505,11362,56855,282,0.18737541528239202,0.024819574018658686,0.004959985929117932,300.7617623779791,0.9376191899208236,-18.761762377979096,-0.00514062059189932,0.16255584126373332,false,0,1
20,チルノ,因幡 てゐ,琪露诺,因幡天为（因幡帝）,10,69,6824,1303,56855,281,0.041178194607268466,0.21565617805065235,0.004942397326532407,156.39208512883653,1.796766120027819,124.60791487116347,0.04506642774066794,-0.1744779834433839,false,0,1
20,博麗 霊夢,森近 霖之助,博丽灵梦,森近霖之助,1,77,17658,1088,56855,280,0.015856835428700873,0.25735294117647056,0.004924808723946883,337.91054436725,0.8286216712305038,-57.91054436725,-0.016066676591526184,-0.2414961057477697,false,0,1
20,藤原 妹紅,鍵山 雛,藤原妹红,键山雏,9,43,7737,2377,56855,280,0.036189737624402224,0.11779554059739167,0.004924808723946883,323.46933427139214,0.8656152850800961,-43.46933427139214,-0.011140889034184602,-0.08160580297298944,false,0,1
20,博麗 霊夢,神綺,博丽灵梦,神绮,1,67,17658,1334,56855,278,0.015743572318495866,0.20839580209895053,0.004889631518775833,414.3131123032275,0.6709901080720259,-136.3131123032275,-0.03422965896815531,-0.19265222978045465,false,0,1
20,古明地 こいし,神綺,古明地恋,神绮,4,67,12939,1334,56855,278,0.02148543164077595,0.20839580209895053,0.004889631518775833,303.59029109137276,0.9157078080482134,-25.590291091372762,-0.0070921120849117,-0.18691037045817457,false,0,1
20,多々良 小傘,赤蛮奇,多多良小伞,赤蛮奇,23,64,4135,1327,56855,278,0.06723095525997581,0.20949510173323285,0.004889631518775833,96.51121273414827,2.8804943189946686,181.48878726585173,0.08141445643284535,-0.14226414647325702,false,0,2
20,フランドール・スカーレット,神綺,芙兰朵露·斯卡蕾特,神绮,3,67,13601,1334,56855,276,0.02029262554223954,0.20689655172413793,0.004854454313604784,319.12292674347026,0.8648704836611911,-43.12292674347026,-0.011745507313549224,-0.1866039261818984,false,0,1
20,神綺,霧雨 魔理沙,神绮,雾雨魔理沙,67,2,1334,16188,56855,276,0.20689655172413793,0.01704966641957005,0.004854454313604784,379.8222144050655,0.7266557603333249,-103.8222144050655,-0.026732201812929412,0.1898468853045679,false,0,1
20,古明地 こいし,小悪魔,古明地恋,小恶魔,4,57,12939,1505,56855,275,0.02125357446479635,0.18272425249169436,0.004836865711019259,342.5062879254243,0.8029049675720907,-67.50628792542432,-0.017641035912210695,-0.16147067802689802,false,0,1
20,博麗 霊夢,飯綱丸 龍,博丽灵梦,饭纲丸龙,1,55,17658,1514,56855,274,0.015517046098085853,0.1809775429326288,0.004819277108433735,470.2174303051623,0.5827091518538119,-196.21743030516228,-0.04632576909577182,-0.16546049683454295,false,0,1
20,犬走 椛,飯綱丸 龍,犬走椛,饭纲丸龙,28,55,3139,1514,56855,273,0.08697037273016885,0.18031704095112286,0.004801688505848211,83.58888400316594,3.2659845056629786,189.41111599683404,0.09060250337527218,-0.09334666822095401,false,0,2
20,フランドール・スカーレット,魅魔,芙兰朵露·斯卡蕾特,魅魔,3,56,13601,1521,56855,272,0.019998529519888245,0.17882971729125574,0.004784099903262686,363.85754990765986,0.7475452964189652,-91.85754990765986,-0.023470607086061097,-0.1588311877713675,false,0,1
20,十六夜 咲夜,聖 白蓮,十六夜咲夜,圣白莲,6,49,11902,1882,56855,272,0.022853301966056123,0.14452709883103082,0.004784099903262686,393.9770292850233,0.6903955809139857,-121.97702928502332,-0.029476293637706152,-0.1216737968649747,false,0,1
20,純狐,聖 白蓮,纯狐,圣白莲,26,49,3276,1882,56855,272,0.08302808302808302,0.14452709883103082,0.004784099903262686,108.44133321607599,2.5082686825513605,163.55866678392402,0.06900625342188718,-0.061499015802947796,false,0,2
20,アリス・マーガトロイド,神綺,爱丽丝·玛格特洛依德,神绮,12,67,6362,1334,56855,271,0.04259666771455517,0.20314842578710646,0.004766511300677161,149.27285199190925,1.8154674234715398,121.72714800809075,0.04486804392620058,-0.1605517580725513,false,0,1
20,十六夜 咲夜,橙,十六夜咲夜,橙,6,51,11902,1746,56855,270,0.022685262981011596,0.15463917525773196,0.004748922698091637,365.50685076070704,0.7387002444360906,-95.50685076070704,-0.023932082469774282,-0.13195391227672038,false,0,1
20,多々良 小傘,封獣 ぬえ,多多良小伞,封兽鵺,23,53,4135,1685,56855,270,0.06529625151148731,0.16023738872403562,0.004748922698091637,122.54814879957787,2.203215655599769,147.45185120042214,0.05889005919570336,-0.09494113721254831,false,0,2
20,フランドール・スカーレット,因幡 てゐ,芙兰朵露·斯卡蕾特,因幡天为（因幡帝）,3,69,13601,1303,56855,269,0.01977795750312477,0.2064466615502686,0.004731334095506112,311.7070266467329,0.8629898494552255,-42.70702664673291,-0.011766502303160477,-0.18666870404714384,false,0,1
20,多々良 小傘,鍵山 雛,多多良小伞,键山雏,23,43,4135,2377,56855,269,0.06505441354292624,0.11316785864535128,0.004731334095506112,172.8765280098496,1.5560238460172788,96.12347199015039,0.032527260421580884,-0.048113445102425045,false,0,1
20,西行寺 幽々子,鍵山 雛,西行寺幽幽子,键山雏,11,43,6817,2377,56855,269,0.03946017309667009,0.11316785864535128,0.004731334095506112,285.00587459326357,0.9438401941149255,-16.00587459326357,-0.004329884252000333,-0.07370768554868119,false,0,1
20,古明地 こいし,茨木 華扇,古明地恋,茨木华扇,4,46,12939,2259,56855,268,0.020712574387510625,0.11863656485170429,0.004713745492920587,514.1008002814176,0.5212985466143943,-246.1008002814176,-0.05285443286938562,-0.09792399046419367,false,0,1
20,秋 穣子,秋 静葉,秋穰子,秋静叶,99,101,694,668,56855,267,0.38472622478386165,0.3997005988023952,0.0046961568903350626,8.153935449828511,32.74492441629709,258.8460645501715,0.3847750697173631,-0.014974374018533576,false,0,2
20,クラウンピース,ヘカーティア・ラピスラズリ,克劳恩皮丝,赫卡提亚·拉碧斯拉祖利,60,38,1442,2702,56855,266,0.18446601941747573,0.09844559585492228,0.004678568287749538,68.53019083633805,3.881500937816648,197.46980916366195,0.1038309854347615,0.08602042356255345,false,0,2
20,レミリア・スカーレット,茨木 華扇,蕾米莉亚·斯卡蕾特,茨木华扇,7,46,11578,2259,56855,266,0.022974607013301087,0.11775121735281098,0.004678568287749538,460.0246592208249,0.578229872395411,-194.0246592208249,-0.04338418775331703,-0.09477661033950989,false,0,1
20,摩多羅隠岐奈,饕餮 尤魔,摩多罗隐岐奈,饕餮尤魔,45,42,2226,2544,56855,266,0.11949685534591195,0.10455974842767296,0.004678568287749538,99.6032714800809,2.670595012064396,166.3967285199191,0.07298553382879147,0.01493710691823899,false,0,2
20,純狐,霊烏路 空,纯狐,灵乌路空,26,31,3276,2961,56855,266,0.0811965811965812,0.08983451536643026,0.004678568287749538,170.6135959897986,1.559078562624662,95.3864040102014,0.03240384001768971,-0.008637934169849065,false,0,1
20,フランドール・スカーレット,ミスティア・ローレライ,芙兰朵露·斯卡蕾特,米斯蒂娅·萝蕾拉,3,52,13601,1662,56855,265,0.01948386148077347,0.15944645006016847,0.004660979685164014,397.58793421862634,0.6665192205110564,-132.58793421862634,-0.03245014185940632,-0.139962588579395,false,0,1
20,アリス・マーガトロイド,マエリベリー・ハーン,爱丽丝·玛格特洛依德,玛艾露贝莉·赫恩,12,48,6362,2086,56855,264,0.04149638478465891,0.12655800575263662,0.004643391082578489,233.420666608038,1.1310052526039225,30.579333391961995,0.009075273041609122,-0.0850616209679777,false,0,1
20,古明地 さとり,封獣 ぬえ,古明地觉,封兽鵺,8,53,8616,1685,56855,264,0.03064066852367688,0.1566765578635015,0.004643391082578489,255.35062879254244,1.0338725275451923,8.649371207457563,0.0025017837210137253,-0.1260358893398246,false,0,1
20,四季映姫・ヤマザナドゥ,豊聡耳 神子,四季映姬·夜摩仙那度,丰聪耳神子,25,33,3603,2789,56855,264,0.07327227310574522,0.09465758336321262,0.004643391082578489,176.74376923753408,1.4936877330323213,87.25623076246592,0.0291661189490323,-0.0213853102574674,false,0,1
20,マエリベリー・ハーン,藤原 妹紅,玛艾露贝莉·赫恩,藤原妹红,48,9,2086,7737,56855,261,0.12511984659635667,0.033734005428460646,0.004590625274821915,283.8691759739689,0.9194376215892281,-22.86917597396888,-0.006240048807651766,0.09138584116789603,false,0,1
20,上白沢 慧音,魂魄 妖夢,上白泽慧音,魂魄妖梦,50,5,1753,11362,56855,261,0.1488876212207644,0.02297130786833304,0.004590625274821915,350.3225046170082,0.745027785997761,-89.32250461700818,-0.022727686797936245,0.12591631335243136,false,0,1
20,博麗 霊夢,天弓 千亦,博丽灵梦,天弓千亦,1,59,17658,1446,56855,261,0.014780835881753314,0.18049792531120332,0.004590625274821915,449.0980212822091,0.5811648852400308,-188.09802128220912,-0.04541312809690395,-0.16571708942945002,false,0,1
20,ナズーリン,古明地 こいし,娜兹玲,古明地恋,54,4,1532,12939,56855,260,0.16971279373368145,0.020094288584898368,0.004573036672236391,348.6509190044851,0.7457315779989535,-88.6509190044851,-0.022967192866809046,0.14961850514878308,false,0,1
20,十六夜 咲夜,饕餮 尤魔,十六夜咲夜,饕餮尤魔,6,42,11902,2544,56855,260,0.02184506805578894,0.10220125786163523,0.004573036672236391,532.559810043092,0.48820807559429263,-272.55981004309206,-0.0569952568970435,-0.08035618980584629,false,0,1
20,ミスティア・ローレライ,ルーミア,米斯蒂娅·萝蕾拉,露米娅,52,21,1662,4394,56855,259,0.15583634175691938,0.05894401456531634,0.004555448069650866,128.4465394424413,2.016403097539748,130.5534605575587,0.051044767876166464,0.09689232719160304,false,0,1
20,四季映姫・ヤマザナドゥ,小野塚 小町,四季映姬·夜摩仙那度,小野塚小町,25,76,3603,1109,56855,259,0.07188454066056064,0.23354373309287646,0.004555448069650866,70.27925424325038,3.685298069662917,188.72074575674964,0.0985180000423922,-0.1616591924323158,false,0,2
20,純狐,饕餮 尤魔,纯狐,饕餮尤魔,26,42,3276,2544,56855,259,0.07905982905982906,0.10180817610062894,0.004555448069650866,146.58594670653417,1.7668815177659516,112.41405329346583,0.041040965557304646,-0.02274834704079988,false,0,1
20,レミリア・スカーレット,大妖精,蕾米莉亚·斯卡蕾特,大妖精,7,63,11578,1408,56855,258,0.022283641388840904,0.18323863636363635,0.004537859467065341,286.72630375516667,0.8998128062234017,-28.72630375516667,-0.008073325523931304,-0.16095499497479546,false,0,1
20,吉弔 八千慧,饕餮 尤魔,吉吊八千慧,饕餮尤魔,70,42,1282,2544,56855,258,0.20124804992199688,0.10141509433962265,0.004537859467065341,57.36360918125055,4.4976249521678975,200.63639081874945,0.11497409082226116,0.09983295558237423,false,0,2
20,ミスティア・ローレライ,レミリア・スカーレット,米斯蒂娅·萝蕾拉,蕾米莉亚·斯卡蕾特,52,7,1662,11578,56855,257,0.154632972322503,0.022197270685783383,0.0045202708644798174,338.45107730190836,0.759341651528408,-81.45107730190836,-0.02111798088157427,0.1324357016367196,false,0,1
20,ヘカーティア・ラピスラズリ,摩多羅隠岐奈,赫卡提亚·拉碧斯拉祖利,摩多罗隐岐奈,38,45,2702,2226,56855,256,0.09474463360473723,0.11500449236298294,0.004502682261894293,105.78932371823059,2.4199039279413004,150.2106762817694,0.06402378229515428,-0.020259858758245708,false,0,2
20,比那名居 天子,茨木 華扇,比那名居天子,茨木华扇,20,46,4320,2259,56855,256,0.05925925925925926,0.1133244798583444,0.004502682261894293,171.64506199982412,1.491449838506058,84.35493800017588,0.02866648238713896,-0.05406522059908514,false,0,1
20,稀神 サグメ,鬼人 正邪,稀神探女,鬼人正邪,44,35,2407,2625,56855,255,0.105941005400914,0.09714285714285714,0.004485093659308768,111.13138686131387,2.294581280788177,143.86861313868613,0.05988544125034501,0.00879814825805686,false,0,2
20,サニーミルク,ルナチャイルド,桑尼米尔克,露娜切露德,113,103,520,645,56855,254,0.48846153846153845,0.3937984496124031,0.004467505056723243,5.899217307184944,43.05655933214073,248.10078269281505,0.432831965826092,0.09466308884913532,false,0,2
20,ナズーリン,博麗 霊夢,娜兹玲,博丽灵梦,54,1,1532,17658,56855,254,0.16579634464751958,0.014384414996035792,0.004467505056723243,475.80786210535575,0.5338289259788609,-221.80786210535575,-0.052067435191599176,0.15141192965148378,false,0,1
20,古明地 こいし,菅牧 典,古明地恋,菅牧典,4,61,12939,1440,56855,254,0.019630574232939176,0.1763888888888889,0.004467505056723243,327.7136575499077,0.7750668736206644,-73.71365754990768,-0.019681580238966115,-0.15675831465594972,false,0,1
20,封獣 ぬえ,霧雨 魔理沙,封兽鵺,雾雨魔理沙,53,2,1685,16188,56855,254,0.15074183976261127,0.015690635038299976,0.004467505056723243,479.7604432327852,0.5294308932359317,-225.76044323278518,-0.05188566682959796,0.13505120472431129,false,0,1
20,聖 白蓮,藤原 妹紅,圣白莲,藤原妹红,49,9,1882,7737,56855,254,0.13496280552603612,0.03282926198785059,0.004467505056723243,256.10824026031133,0.991768167013414,-2.1082402603113337,-0.0006045018052216348,0.10213354353818553,false,0,1
20,ナズーリン,魂魄 妖夢,娜兹玲,魂魄妖梦,54,5,1532,11362,56855,253,0.16514360313315926,0.022267206477732792,0.004449916454137719,306.1574883475508,0.8263720785192545,-53.15748834755078,-0.014439467967475934,0.14287639665542648,false,0,1
20,霧雨 魔理沙,飯綱丸 龍,雾雨魔理沙,饭纲丸龙,2,55,16188,1514,56855,253,0.01562886088460588,0.16710700132100395,0.004449916454137719,431.0725881628705,0.5869081146593575,-178.0725881628705,-0.0431083728267574,-0.15147814043639807,false,0,1
20,クラウンピース,博麗 霊夢,克劳恩皮丝,博丽灵梦,60,1,1442,17658,56855,251,0.17406380027739252,0.014214520330728281,0.004414739248966669,447.85570310438834,0.5604483726793041,-196.85570310438834,-0.047591679662081256,0.15984927994666423,false,0,1
20,ヘカーティア・ラピスラズリ,稀神 サグメ,赫卡提亚·拉碧斯拉祖利,稀神探女,38,44,2702,2407,56855,250,0.0925240562546262,0.1038637307852098,0.004397150646381145,114.3912408759124,2.1854820184282397,135.6087591240876,0.055676696878920136,-0.011339674530583599,false,0,2
20,リグル・ナイトバグ,霧雨 魔理沙,莉格露·奈特巴格,雾雨魔理沙,71,2,1089,16188,56855,250,0.2295684113865932,0.015443538423523598,0.004397150646381145,310.0647612347199,0.8062831745357522,-60.064761234719924,-0.017079378616441362,0.2141248729630696,false,0,1
