id,index,name,first,cname,imp,total,ratio,v3,v2,btotal,bratio,btratio,tratio,fratio,v3f,v3r,v3tr,v3fr,v2f,v2r,v2tr,v2fr,v3i,v2i
372,131,パンデモニックプラネット,4,Pandemonic Planet,,69,5.8,-,-,104,8.7,0.8999999999999999,1.35,0.09,-,-,-,-,-,-,-,-,-,-
45,132,Strawberry Crisis!!,6,Strawberry Crisis!!,,66,9.09,83,42,99,13.64,0.86,1.3,0.13,13,15.66,1.23,0.3,4,9.52,0.72,0.08,101,127
116,132,ヴワル魔法図書館,5,巴瓦鲁魔法图书馆,（萃梦想、非想天则）,66,7.58,84,79,99,11.36,0.86,1.3,0.11,9,10.71,1.24,0.21,5,6.33,1.3599999999999999,0.1,99,92
166,132,永夜抄　～ Eastern Night.,4,永夜抄　～ Eastern Night.,,66,6.06,52,51,99,9.09,0.86,1.3,0.09,11,21.15,0.77,0.26,9,17.65,0.88,0.16999999999999998,129,114
273,132,君はあの影を見たか,4,你见到了那个影子吗,,66,6.06,46,33,99,9.09,0.86,1.3,0.09,5,10.87,0.6799999999999999,0.12,4,12.12,0.5700000000000001,0.08,134,139
289,136,メイガスナイト,2,Magus Night,（三月精、心绮楼）,64,3.13,87,78,96,4.69,0.84,1.26,0.04,7,8.05,1.29,0.16,12,15.38,1.34,0.22999999999999998,96,94
170,137,もう歌しか聞こえない,6,只听见歌声,（花映塚）,63,9.52,41,43,95,14.29,0.8200000000000001,1.24,0.13,3,7.32,0.61,0.06999999999999999,6,13.95,0.74,0.12,138,124
196,138,花は幻想のままに,6,花如幻想一般,,61,9.84,28,19,92,14.75,0.8,1.2,0.13,3,10.71,0.41000000000000003,0.06999999999999999,3,15.79,0.33,0.06,166,177
308,138,幻想郷の二ッ岩,3,幻想乡的二岩,（深秘录）,61,4.92,37,35,92,7.38,0.8,1.2,0.06,5,13.51,0.5499999999999999,0.12,3,8.57,0.6,0.06,147,135
179,140,ヴォヤージュ1970,3,Voyage1970,,60,5,55,62,90,7.5,0.79,1.18,0.06,6,10.91,0.8099999999999999,0.13999999999999999,6,9.68,1.0699999999999998,0.12,125,106
366,140,逆転するホイールオブフォーチュン,3,逆转的命运之轮,,60,5,-,-,90,7.5,0.79,1.18,0.06,-,-,-,-,-,-,-,-,-,-
11,140,いざ、倒れ逝くその時まで,2,来吧，直到倒地死去的那一刻,,60,3.33,63,35,90,5,0.79,1.18,0.04,7,11.11,0.9299999999999999,0.16,1,2.86,0.6,0.02,116,135
323,143,満月の竹林,3,满月的竹林,,59,5.08,29,47,89,7.63,0.77,1.16,0.06,3,10.34,0.43,0.06999999999999999,4,8.51,0.8099999999999999,0.08,164,118
302,144,小さな欲望の星空,0,小小欲望的星空,,58,0,33,31,87,0,0.76,1.1400000000000001,0,1,3.03,0.49,0.02,1,3.23,0.53,0.02,156,142
264,145,キャプテン·ムラサ,4,Captain Murasa,,57,7.02,47,36,86,10.53,0.75,1.1199999999999999,0.09,2,4.26,0.69,0.05,4,11.11,0.62,0.08,131,134
70,145,眠れる恐怖 ～ Sleeping Terror,2,能够睡眠的恐怖 ～ Sleeping Terror,,57,3.51,39,22,86,5.26,0.75,1.1199999999999999,0.04,4,10.26,0.58,0.09,0,0,0.38,0,143,167
387,145,科学世紀の少年少女,2,科学世纪的少年少女,,57,3.51,54,31,86,5.26,0.75,1.1199999999999999,0.04,7,12.96,0.8,0.16,2,6.45,0.53,0.04,127,142
168,148,蠢々秋月　～ Mooned Insect,1,蠢蠢的秋月　～ Mooned Insect,,55,1.82,40,46,83,2.73,0.72,1.08,0.02,4,10,0.59,0.09,6,13.04,0.79,0.12,141,119
189,149,お宇佐さまの素い幡,4,宇佐大人的白旗,（卯酉东海道）,53,7.55,40,30,80,11.32,0.69,1.04,0.09,4,10,0.59,0.09,3,10,0.52,0.06,141,144
300,149,夢殿大祀廟,2,梦殿大祀庙,,53,3.77,36,26,80,5.66,0.69,1.04,0.04,1,2.78,0.53,0.02,4,15.38,0.44999999999999996,0.08,149,156
336,149,不可能弾幕には反則を,2,以犯规对不可能的弹幕,,53,3.77,56,-,80,5.66,0.69,1.04,0.04,2,3.57,0.83,0.05,-,-,-,-,122,-
296,152,素敵な墓場で暮しましょ,2,在美妙的墓地里住下吧,（伊奘诺物质）,52,3.85,36,23,78,5.77,0.6799999999999999,1.02,0.04,2,5.56,0.53,0.05,0,0,0.4,0,149,163
356,152,華狭間のバトルフィールド,1,华狭间的战场,,52,1.92,-,-,78,2.88,0.6799999999999999,1.02,0.02,-,-,-,-,-,-,-,-,-,-
184,154,東方妖怪小町,2,东方妖怪小镇,,50,4,35,41,75,6,0.65,0.98,0.04,3,8.57,0.52,0.06999999999999999,4,9.76,0.7100000000000001,0.08,152,128
395,155,車椅子の未来宇宙,6,轮椅上的未来宇宙,,49,12.24,36,32,74,18.37,0.64,0.96,0.13,5,13.89,0.53,0.12,2,6.25,0.5499999999999999,0.04,149,141
371,156,見た事も無い悪夢の世界,2,前所未见的噩梦世界,,48,4.17,-,-,72,6.25,0.63,0.9400000000000001,0.04,-,-,-,-,-,-,-,-,-,-
263,157,幽霊客船の時空を越えた旅,2,幽灵客船的时空穿越之旅,,47,4.26,24,24,71,6.38,0.61,0.9199999999999999,0.04,2,8.33,0.35000000000000003,0.05,0,0,0.41000000000000003,0,178,157
173,158,永夜の報い　～ Imperishable Night,3,永夜的报应　～ Imperishable Night,（梦违科学世纪）,46,6.52,20,27,69,9.78,0.6,0.8999999999999999,0.06,1,5,0.3,0.02,3,11.11,0.45999999999999996,0.06,194,153
142,159,妖々跋扈　～ Who done it!,3,妖妖跋扈 ～ Who done it!,,45,6.67,47,46,68,10,0.59,0.88,0.06,1,2.13,0.69,0.02,4,8.7,0.79,0.08,131,119
100,160,神話幻想 ～ Infinite Being,3,神话幻想 ～ Infinite Being,,44,6.82,30,23,66,10.23,0.58,0.86,0.06,0,0,0.44,0,1,4.35,0.4,0.02,162,163
50,160,永遠の満月,2,永远的满月,,44,4.55,24,24,66,6.82,0.58,0.86,0.04,3,12.5,0.35000000000000003,0.06999999999999999,2,8.33,0.41000000000000003,0.04,178,157
109,160,赤より紅い夢,2,比赤色更红的梦,,44,4.55,60,37,66,6.82,0.58,0.86,0.04,5,8.33,0.89,0.12,7,18.92,0.64,0.13999999999999999,118,132
149,160,御伽の国の鬼が島 ～ Missing Power,0,御伽之国的鬼岛 ～ Missing Power,,44,0,32,28,66,0,0.58,0.86,0,4,12.5,0.47000000000000003,0.09,2,7.14,0.48,0.04,157,147
266,164,虎柄の毘沙門天,1,虎纹的毘沙门天,,42,2.38,32,28,63,3.57,0.5499999999999999,0.8200000000000001,0.02,1,3.13,0.47000000000000003,0.02,1,3.57,0.48,0.02,157,147
202,165,レトロスペクティブ京都,3,回忆京都,（卯酉东海道）,41,7.32,34,24,62,10.98,0.54,0.8,0.06,4,11.76,0.5,0.09,3,12.5,0.41000000000000003,0.06,154,157
269,165,夜空のユーフォーロマンス,2,夜空中的UFO恋曲,（鸟船遗迹）,41,4.88,34,22,62,7.32,0.54,0.8,0.04,2,5.88,0.5,0.05,2,9.09,0.38,0.04,154,167
382,165,月の妖鳥、化猫の幻,2,月的妖鸟、化猫的幻,,41,4.88,43,27,62,7.32,0.54,0.8,0.04,4,9.3,0.64,0.09,2,7.41,0.45999999999999996,0.04,137,153
319,168,ミストレイク,2,Mist Lake,,40,5,19,24,60,7.5,0.52,0.79,0.04,2,10.53,0.27999999999999997,0.05,0,0,0.41000000000000003,0,198,157
246,169,ハートフェルトファンシー,8,Heartfelt Fancy,（伊奘诺物质）,39,20.51,22,13,59,30.77,0.51,0.77,0.16999999999999998,0,0,0.33,0,2,15.38,0.22,0.04,184,201
147,169,Demystify Feast,2,揭开宴会的秘密,（大空魔术）,39,5.13,17,17,59,7.69,0.51,0.77,0.04,2,11.76,0.25,0.05,3,17.65,0.29,0.06,209,183
148,169,夜が降りてくる ～ Evening Star,2,夜幕降临 ～ Evening Star,（绯想天、梦违科学世纪）,39,5.13,39,21,59,7.69,0.51,0.77,0.04,4,10.26,0.58,0.09,2,9.52,0.36,0.04,143,171
390,172,53ミニッツの青い海,6,53分钟的蓝色大海,,38,15.79,23,13,57,23.68,0.5,0.75,0.13,2,8.7,0.33999999999999997,0.05,1,7.69,0.22,0.02,181,201
183,172,Eternal Dream　～ 幽玄の槭樹,3,Eternal Dream　～ 幽玄的枫树,（梦违科学世纪）,38,7.89,45,30,57,11.84,0.5,0.75,0.06,3,6.67,0.67,0.06999999999999999,3,10,0.52,0.06,135,144
204,174,人恋し神様　～ Romantic Fall,1,眷爱众生之神　～ Romantic Fall,,37,2.7,41,41,56,4.05,0.48,0.73,0.02,5,12.2,0.61,0.12,6,14.63,0.7100000000000001,0.12,138,128
198,175,天狗の手帖　～ Mysterious Note,3,天狗的笔记 ～ Mysterious Note,,36,8.33,10,16,54,12.5,0.47000000000000003,0.7100000000000001,0.06,1,10,0.15,0.02,2,12.5,0.27999999999999997,0.04,257,187
275,175,ぼくらの非想天則,3,我们的非想天则,,36,8.33,44,50,54,12.5,0.47000000000000003,0.7100000000000001,0.06,1,2.27,0.65,0.02,3,6,0.86,0.06,136,117
381,177,魔術師メリー,3,魔术师梅莉,,35,8.57,22,8,53,12.86,0.45999999999999996,0.69,0.06,0,0,0.33,0,0,0,0.13999999999999999,0,184,247
234,177,天衣無縫,1,天衣无缝,,35,2.86,27,22,53,4.29,0.45999999999999996,0.69,0.02,5,18.52,0.4,0.12,1,4.55,0.38,0.02,170,167
265,177,魔界地方都市エソテリア,1,魔界地方都市秘境,,35,2.86,25,11,53,4.29,0.45999999999999996,0.69,0.02,1,4,0.37,0.02,0,0,0.19,0,175,220
310,177,塵界不変のペシミズム,0,尘世不变的悲观主义,,35,0,18,13,53,0,0.45999999999999996,0.69,0,1,5.56,0.27,0.02,0,0,0.22,0,201,201
396,181,衛星カフェテラス,2,卫星露天咖啡屋,,34,5.88,15,21,51,8.82,0.44,0.67,0.04,3,20,0.22,0.06999999999999999,2,9.52,0.36,0.04,221,171
397,181,G Free,0,G Free,,34,0,39,27,51,0,0.44,0.67,0,1,2.56,0.58,0.02,5,18.52,0.45999999999999996,0.1,143,153
140,183,妖々跋扈,2,妖妖跋扈,,33,6.06,41,40,50,9.09,0.43,0.65,0.04,2,4.88,0.61,0.05,3,7.5,0.69,0.06,138,130
410,183,日本中の不思議を集めて,2,收集日本各地的不可思议,,33,6.06,20,8,50,9.09,0.43,0.65,0.04,4,20,0.3,0.09,0,0,0.13999999999999999,0,194,247
46,183,非統一魔法世界論,1,非统一魔法世界论,,33,3.03,54,7,50,4.55,0.43,0.65,0.02,7,12.96,0.8,0.16,0,0,0.12,0,127,263
360,183,兎は舞い降りた,1,兔已着陆,,33,3.03,-,-,50,4.55,0.43,0.65,0.02,-,-,-,-,-,-,-,-,-,-
322,187,柳の下のデュラハン,5,柳树下的杜拉罕,,32,15.63,35,51,48,23.44,0.42,0.63,0.11,1,2.86,0.52,0.02,3,5.88,0.88,0.06,152,114
383,187,過去の花　～ Fairy of Flower,2,过去的花 ～ Fairy of Flower,,32,6.25,22,14,48,9.38,0.42,0.63,0.04,0,0,0.33,0,0,0,0.24,0,184,195
214,187,御柱の墓場　～ Grave of Being,1,御柱的墓场 ～ Grave of Being,,32,3.13,29,30,48,4.69,0.42,0.63,0.02,0,0,0.43,0,1,3.33,0.52,0.02,164,144
432,190,妖精大戦争　～ Fairy Wars,4,妖精大战争 ～Faily Wars,（妖精大战争）,31,12.9,15,23,47,19.35,0.41000000000000003,0.61,0.09,1,6.67,0.22,0.02,2,8.7,0.4,0.04,221,163
250,190,業火マントル,3,业火地幔,,31,9.68,16,12,47,14.52,0.41000000000000003,0.61,0.06,1,6.25,0.24,0.02,1,8.33,0.21,0.02,216,218
398,190,大空魔術　～ Magical Astronomy,3,太空魔术 ～ Magical Astronomy,,31,9.68,28,28,47,14.52,0.41000000000000003,0.61,0.06,0,0,0.41000000000000003,0,3,10.71,0.48,0.06,166,147
408,190,アガルタの風,3,阿加尔塔之风,,31,9.68,22,13,47,14.52,0.41000000000000003,0.61,0.06,1,4.55,0.33,0.02,0,0,0.22,0,184,201
419,190,魔法使いの憂鬱,3,魔法使的忧郁,,31,9.68,27,22,47,14.52,0.41000000000000003,0.61,0.06,0,0,0.4,0,1,4.55,0.38,0.02,170,167
91,190,Romantic Children,1,Romantic Children,,31,3.23,27,28,47,4.84,0.41000000000000003,0.61,0.02,4,14.81,0.4,0.09,1,3.57,0.48,0.02,170,147
112,196,ルーネイトエルフ,2,Lunate Elf,,30,6.67,31,9,45,10,0.38999999999999996,0.59,0.04,3,9.68,0.45999999999999996,0.06999999999999999,3,33.33,0.15,0.06,159,235
5,196,東方怪奇談,1,东方怪奇谈,（蓬莱人形）,30,3.33,30,21,45,5,0.38999999999999996,0.59,0.02,3,10,0.44,0.06999999999999999,3,14.29,0.36,0.06,162,171
443,198,魔法少女十字軍,2,魔法少女十字军,（莲台野夜行）,29,6.9,24,24,44,10.34,0.38,0.5700000000000001,0.04,1,4.17,0.35000000000000003,0.02,1,4.17,0.41000000000000003,0.02,178,157
26,198,Complete Darkness,1,Complete Darkness,,29,3.45,15,18,44,5.17,0.38,0.5700000000000001,0.02,0,0,0.22,0,0,0,0.31,0,221,180
58,200,幻想郷 ～ Lotus Land Story,1,幻想乡 ～ Lotus Land Story,,28,3.57,68,54,42,5.36,0.37,0.5499999999999999,0.02,14,20.59,1.01,0.33,15,27.78,0.9299999999999999,0.29,109,110
359,200,忘れがたき、よすがの緑,1,忘不了，那曾依藉的绿意,,28,3.57,-,-,42,5.36,0.37,0.5499999999999999,0.02,-,-,-,-,-,-,-,-,-,-
331,200,魔力の雷雲,0,魔力的雷云,,28,0,22,14,42,0,0.37,0.5499999999999999,0,1,4.55,0.33,0.02,0,0,0.24,0,184,195
386,200,華胥の夢,0,华胥之梦,,28,0,17,9,42,0,0.37,0.5499999999999999,0,0,0,0.25,0,1,11.11,0.15,0.02,209,235
233,204,黒い海に紅く ～ Legendary Fish,3,黑海之红 ～ Legendary Fish,,27,11.11,28,24,41,16.67,0.35000000000000003,0.53,0.06,3,10.71,0.41000000000000003,0.06999999999999999,1,4.17,0.41000000000000003,0.02,166,157
316,204,暁雲,2,晓云,,27,7.41,28,28,41,11.11,0.35000000000000003,0.53,0.04,3,10.71,0.41000000000000003,0.06999999999999999,1,3.57,0.48,0.02,166,147
388,204,夢と現の境界,2,梦境与现实的境界,,27,7.41,21,20,41,11.11,0.35000000000000003,0.53,0.04,3,14.29,0.31,0.06999999999999999,1,5,0.33999999999999997,0.02,191,175
409,204,イザナギオブジェクト,1,伊奘诺物质,,27,3.7,26,16,41,5.56,0.35000000000000003,0.53,0.02,3,11.54,0.38,0.06999999999999999,0,0,0.27999999999999997,0,173,187
120,208,ツェペシュの幼き末裔,1,特佩斯的年幼末裔,,26,3.85,17,13,39,5.77,0.33999999999999997,0.51,0.02,3,17.65,0.25,0.06999999999999999,1,7.69,0.22,0.02,209,201
405,208,宇宙に浮かぶ幻想郷,1,漂浮于宇宙之中的幻想乡,,26,3.85,23,19,39,5.77,0.33999999999999997,0.51,0.02,1,4.35,0.33999999999999997,0.02,1,5.26,0.33,0.02,181,177
258,208,小さな小さな賢将,0,小小的贤将,,26,0,12,15,39,0,0.33999999999999997,0.51,0,0,0,0.18,0,0,0,0.26,0,239,190
287,208,いたずらに命をかけて,0,赌上性命恶作剧,（三月精）,26,0,31,23,39,0,0.33999999999999997,0.51,0,2,6.45,0.45999999999999996,0.05,0,0,0.4,0,159,163
240,212,暗闇の風穴,1,昏暗的风穴,,25,4,21,19,38,6,0.33,0.49,0.02,1,4.76,0.31,0.02,1,5.26,0.33,0.02,191,177
474,212,夢幻回廊,1,梦幻回廊,,25,4,11,7,38,6,0.33,0.49,0.02,1,9.09,0.16,0.02,0,0,0.12,0,246,263
19,214,End of Daylight,1,End of Daylight,,24,4.17,19,20,36,6.25,0.31,0.47000000000000003,0.02,0,0,0.27999999999999997,0,1,5,0.33999999999999997,0.02,198,175
34,214,夢は時空を越えて,1,梦想超越时空,,24,4.17,26,10,36,6.25,0.31,0.47000000000000003,0.02,1,3.85,0.38,0.02,1,10,0.16999999999999998,0.02,173,223
15,216,風の神社,3,风之神社,,23,13.04,25,5,35,19.57,0.3,0.44999999999999996,0.06,5,20,0.37,0.12,0,0,0.09,0,175,290
13,216,星幽剣士,2,星幽剑士,,23,8.7,18,10,35,13.04,0.3,0.44999999999999996,0.04,1,5.56,0.27,0.02,0,0,0.16999999999999998,0,201,223
242,216,渡る者の途絶えた橋,2,阻绝人迹之桥,,23,8.7,16,8,35,13.04,0.3,0.44999999999999996,0.04,0,0,0.24,0,0,0,0.13999999999999999,0,216,247
411,216,テーマ·オブ·イースタンストーリー,2,Theme of Eastern Story,,23,8.7,3,2,35,13.04,0.3,0.44999999999999996,0.04,2,66.67,0.04,0.05,0,0,0.03,0,334,336
329,216,針小棒大の天守閣,1,针小棒大的天守阁,,23,4.35,17,33,35,6.52,0.3,0.44999999999999996,0.02,0,0,0.25,0,0,0,0.5700000000000001,0,209,139
288,216,ルーズレイン,0,Loose Rain,,23,0,18,8,35,0,0.3,0.44999999999999996,0,1,5.56,0.27,0.02,1,12.5,0.13999999999999999,0.02,201,247
272,222,空の帰り道　～ Sky Dream,0,天空上的归途　～ Sky Dream,,22,0,11,12,33,0,0.29,0.43,0,0,0,0.16,0,0,0,0.21,0,246,218
404,222,天鳥船神社の結界,0,天鸟船神社的结界,,22,0,20,5,33,0,0.29,0.43,0,2,10,0.3,0.05,0,0,0.09,0,194,290
219,224,神は恵みの雨を降らす　～ Sylphid Dream,1,神灵降下的恩惠之雨 ～ Sylphid Dream,,21,4.76,15,15,32,7.14,0.27,0.41000000000000003,0.02,2,13.33,0.22,0.05,0,0,0.26,0,221,190
31,224,博麗神社境内,0,博丽神社境内,,21,0,18,14,32,0,0.27,0.41000000000000003,0,1,5.56,0.27,0.02,0,0,0.24,0,201,195
426,224,可愛い大戦争のリフレーン,0,可爱的大战争叠奏曲,（妖精大战争）,21,0,10,13,32,0,0.27,0.41000000000000003,0,1,10,0.15,0.02,0,0,0.22,0,257,201
75,227,かわいい悪魔 ～ Innocence,2,可爱的恶魔 ～ Innocence,,20,10,19,14,30,15,0.26,0.38999999999999996,0.04,3,15.79,0.27999999999999997,0.06999999999999999,1,7.14,0.24,0.02,198,195
185,227,花映塚　～ Higan Retour,2,花映塚　～ Higan Retour,,20,10,18,15,30,15,0.26,0.38999999999999996,0.04,1,5.56,0.27,0.02,2,13.33,0.26,0.04,201,190
226,227,香る樹葉花,2,散发着香气的树叶花,,20,10,12,13,30,15,0.26,0.38999999999999996,0.04,0,0,0.18,0,0,0,0.22,0,239,201
1,227,A Sacred Lot,1,A Sacred Lot,,20,5,17,15,30,7.5,0.26,0.38999999999999996,0.02,0,0,0.25,0,4,26.67,0.26,0.08,209,190
17,227,博麗 ～ Eastern Wind,1,博丽 ～ Eastern Wind,,20,5,39,28,30,7.5,0.26,0.38999999999999996,0.02,9,23.08,0.58,0.21,2,7.14,0.48,0.04,143,147
110,227,ほおずきみたいに紅い魂,1,如鬼灯般的红色之魂,,20,5,22,17,30,7.5,0.26,0.38999999999999996,0.02,1,4.55,0.33,0.02,0,0,0.29,0,184,183
307,227,デザイアドリーム,1,Desire Dream,,20,5,9,7,30,7.5,0.26,0.38999999999999996,0.02,2,22.22,0.13,0.05,0,0,0.12,0,264,263
333,227,小槌の魔力,1,小槌的魔力,,20,5,16,17,30,7.5,0.26,0.38999999999999996,0.02,1,6.25,0.24,0.02,2,11.76,0.29,0.04,216,183
98,227,悲しき人形 ～ Doll of Misery,0,可悲的人偶 ～ Doll of Misery,,20,0,14,13,30,0,0.26,0.38999999999999996,0,0,0,0.21,0,1,7.69,0.22,0.02,229,201
335,227,反則の狼煙を上げろ,0,燃起犯规的狼烟,,20,0,16,-,30,0,0.26,0.38999999999999996,0,1,6.25,0.24,0.02,-,-,-,-,216,-
218,237,麓の神社,2,山脚的神社,,19,10.53,11,4,29,15.79,0.25,0.37,0.04,1,9.09,0.16,0.02,0,0,0.06999999999999999,0,246,306
401,237,衛星トリフネ,2,卫星鸟船,,19,10.53,14,9,29,15.79,0.25,0.37,0.04,1,7.14,0.21,0.02,1,11.11,0.15,0.02,229,235
424,237,雪月桜花の国,2,雪月樱花之国,,19,10.53,9,9,29,15.79,0.25,0.37,0.04,1,11.11,0.13,0.02,2,22.22,0.15,0.04,264,235
406,237,緑のサナトリウム,1,绿意盎然的疗养院,,19,5.26,18,14,29,7.89,0.25,0.37,0.02,1,5.56,0.27,0.02,1,7.14,0.24,0.02,201,195
413,237,阿礼の子供,1,阿礼的孩子,,19,5.26,20,9,29,7.89,0.25,0.37,0.02,2,10,0.3,0.05,2,22.22,0.15,0.04,194,235
304,237,妖怪裏参道,0,妖怪里参道,（伊奘诺物质）,19,0,12,13,29,0,0.25,0.37,0,0,0,0.18,0,1,7.69,0.22,0.02,239,201
407,237,牛に引かれて善光寺参り,0,被牛引到善光寺,,19,0,14,10,29,0,0.25,0.37,0,3,21.43,0.21,0.06999999999999999,1,10,0.16999999999999998,0.02,229,223
224,244,甲論乙駁,0,甲论乙驳,,18,0,5,9,27,0,0.24,0.35000000000000003,0,0,0,0.06999999999999999,0,0,0,0.15,0,304,235
340,244,心揺さぶる都市伝説,0,震撼心灵的都市传说,,18,0,-,-,27,0,0.24,0.35000000000000003,0,-,-,-,-,-,-,-,-,-,-
403,244,天鳥船神社,0,天鸟船神社,,18,0,12,8,27,0,0.24,0.35000000000000003,0,0,0,0.18,0,1,12.5,0.13999999999999999,0.02,239,247
430,244,年中夢中の好奇心,0,时刻旺盛的好奇心,（妖精大战争）,18,0,15,16,27,0,0.24,0.35000000000000003,0,1,6.67,0.22,0.02,0,0,0.27999999999999997,0,221,187
190,248,ポイズンボディ　～ Forsaken Doll,2,剧毒身体　～ Forsaken Doll,,17,11.76,10,7,26,17.65,0.22,0.33,0.04,2,20,0.15,0.05,0,0,0.12,0,257,263
480,248,ラストワード発動,1,Lastword发动,,17,5.88,8,10,26,8.82,0.22,0.33,0.02,0,0,0.12,0,0,0,0.16999999999999998,0,273,223
8,248,破邪の小太刀,0,破邪的小太刀,,17,0,17,13,26,0,0.22,0.33,0,0,0,0.25,0,1,7.69,0.22,0.02,209,201
159,248,仰空,0,仰空,,17,0,15,8,26,0,0.22,0.33,0,1,6.67,0.22,0.02,1,12.5,0.13999999999999999,0.02,221,247
324,248,孤独なウェアウルフ,0,孤独的狼人,,17,0,14,18,26,0,0.22,0.33,0,0,0,0.21,0,0,0,0.31,0,229,180
355,248,竹林インフレイム,0,竹林大火,,17,0,-,-,26,0,0.22,0.33,0,-,-,-,-,-,-,-,-,-,-
12,254,死なばもろとも,1,同归于尽,,16,6.25,9,9,24,9.38,0.21,0.31,0.02,3,33.33,0.13,0.06999999999999999,0,0,0.15,0,264,235
358,254,宇宙巫女現る,1,宇宙巫女现身,,16,6.25,-,-,24,9.38,0.21,0.31,0.02,-,-,-,-,-,-,-,-,-,-
223,254,地の色は黄色,0,地之色乃黄色,,16,0,21,18,24,0,0.21,0.31,0,0,0,0.31,0,0,0,0.31,0,191,180
431,254,真夜中のフェアリーダンス,0,午夜中的妖精舞会,（妖精大战争）,16,0,5,9,24,0,0.21,0.31,0,0,0,0.06999999999999999,0,0,0,0.15,0,304,235
477,254,心綺楼祭囃子,0,心绮楼祭囃子,,16,0,31,17,24,0,0.21,0.31,0,6,19.35,0.45999999999999996,0.13999999999999999,2,11.76,0.29,0.04,159,183
182,259,月見草,1,月见草,,15,6.67,11,13,23,10,0.2,0.29,0.02,0,0,0.16,0,1,7.69,0.22,0.02,246,201
227,259,踊る水飛沫,1,飞舞的水飞沫,,15,6.67,11,9,23,10,0.2,0.29,0.02,0,0,0.16,0,0,0,0.15,0,246,235
256,259,青空の影,1,青空之影,,15,6.67,11,11,23,10,0.2,0.29,0.02,1,9.09,0.16,0.02,1,9.09,0.19,0.02,246,220
124,259,紅より儚い永遠,0,比红色更虚无的永远,,15,0,25,13,23,0,0.2,0.29,0,3,12,0.37,0.06999999999999999,0,0,0.22,0,175,201
286,259,春の氷精,0,春之冰精,,15,0,8,10,23,0,0.2,0.29,0,2,25,0.12,0.05,2,20,0.16999999999999998,0.04,273,223
297,259,リジッドパラダイス,0,Rigid Paradise,,15,0,18,21,23,0,0.2,0.29,0,2,11.11,0.27,0.05,1,4.76,0.36,0.02,201,171
377,259,空飛ぶ巫女の不思議な毎日,0,空中飞翔的巫女不可思议的每天,,15,0,13,9,23,0,0.2,0.29,0,2,15.38,0.19,0.05,1,11.11,0.15,0.02,234,235
239,266,地霊達の起床,0,地灵们的起床,,14,0,8,13,21,0,0.18,0.27,0,0,0,0.12,0,1,7.69,0.22,0.02,273,201
262,266,時代親父とハイカラ少女,0,守旧老爹与前卫少女,（心绮楼、深秘录）,14,0,6,8,21,0,0.18,0.27,0,0,0,0.09,0,2,25,0.13999999999999999,0.04,296,247
71,268,Dream Land,2,Dream Land,,13,15.38,18,4,20,23.08,0.16999999999999998,0.26,0.04,0,0,0.27,0,0,0,0.06999999999999999,0,201,306
281,268,あなたの町の怪事件,2,你所在之城的怪事,,13,15.38,9,8,20,23.08,0.16999999999999998,0.26,0.04,0,0,0.13,0,0,0,0.13999999999999999,0,264,247
393,268,月面ツアーへようこそ,1,欢迎来到月面旅行团,,13,7.69,3,2,20,11.54,0.16999999999999998,0.26,0.02,0,0,0.04,0,0,0,0.03,0,334,336
89,268,夢想時空,0,梦想时空,,13,0,7,2,20,0,0.16999999999999998,0.26,0,0,0,0.1,0,0,0,0.03,0,287,336
203,268,封印されし神々,0,被封印的众神,,13,0,15,10,20,0,0.16999999999999998,0.26,0,1,6.67,0.22,0.02,1,10,0.16999999999999998,0.02,221,223
282,268,妖怪モダンコロニー,0,现代妖怪殖民地,（三月精）,13,0,4,5,20,0,0.16999999999999998,0.26,0,0,0,0.06,0,0,0,0.09,0,318,290
378,268,夜のデンデラ野を逝く,0,走在夜晚的莲台野,,13,0,6,8,20,0,0.16999999999999998,0.26,0,0,0,0.09,0,0,0,0.13999999999999999,0,296,247
220,275,プレイヤーズスコア,2,Player's Score,（地灵殿、星莲船、大战争、神灵庙、辉针城）,12,16.67,8,4,18,25,0.16,0.24,0.04,0,0,0.12,0,1,25,0.06999999999999999,0.02,273,306
291,275,欲深き霊魂,2,欲望深重的灵魂,,12,16.67,12,14,18,25,0.16,0.24,0.04,0,0,0.18,0,0,0,0.24,0,239,195
6,275,天使伝説,1,天使传说,,12,8.33,10,6,18,12.5,0.16,0.24,0.02,0,0,0.15,0,0,0,0.1,0,257,273
14,275,アイリス,1,鸢尾花,,12,8.33,13,7,18,12.5,0.16,0.24,0.02,0,0,0.19,0,0,0,0.12,0,234,263
51,275,Maple Dream...,1,Maple Dream...,,12,8.33,7,5,18,12.5,0.16,0.24,0.02,1,14.29,0.1,0.02,1,20,0.09,0.02,287,290
320,275,秘境のマーメイド,1,秘境的人鱼,（天邪鬼）,12,8.33,11,13,18,12.5,0.16,0.24,0.02,0,0,0.16,0,2,15.38,0.22,0.04,246,201
95,275,真紅の少女 ～ Crimson Dead!!,0,绯红的少女 ～ Crimson Dead!!,,12,0,23,15,18,0,0.16,0.24,0,2,8.7,0.33999999999999997,0.05,3,20,0.26,0.06,181,190
278,275,アンノウンＸ　～ Unfound Adventure,0,未知物Ｘ　～ Unfound Adventure,（伊奘诺物质）,12,0,13,10,18,0,0.16,0.24,0,0,0,0.19,0,0,0,0.16999999999999998,0,234,223
