original_page,original_name_jp,original_name_cn,half_year,arrangement_count,source_page_url,observed_at_utc
Dream Express,Dream Express,Dream Express,2006H1,3,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2006H2,2,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2007H1,2,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2007H2,1,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2008H2,4,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2009H1,4,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2009H2,5,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2010H1,1,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2010H2,2,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2011H1,5,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2012H1,3,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2012H2,2,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2013H1,2,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2013H2,3,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2014H2,1,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2015H1,1,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2015H2,6,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2016H1,1,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2016H2,5,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2017H1,5,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2017H2,1,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2018H2,2,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2019H1,3,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2019H2,4,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2020H1,2,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2020H2,1,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2021H2,2,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2023H2,3,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2025H1,2,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2025H2,1,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Express,Dream Express,Dream Express,2026H1,1,https://thwiki.cc/Dream_Express,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2006H2,2,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2007H2,2,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2008H2,3,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2009H1,2,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2009H2,1,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2010H1,1,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2010H2,9,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2011H1,4,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2011H2,4,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2012H1,6,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2012H2,3,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2013H2,3,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2014H1,1,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2014H2,8,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2015H1,2,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2015H2,3,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2016H1,5,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2016H2,6,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2017H1,1,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2017H2,7,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2018H1,2,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2018H2,4,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2019H2,1,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2020H1,1,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2020H2,1,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2021H1,2,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2021H2,1,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2022H1,1,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2023H1,3,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2023H2,2,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2024H1,1,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2024H2,1,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2025H1,5,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2025H2,1,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dream Land,Dream Land,Dream Land,2026H1,6,https://thwiki.cc/Dream_Land,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2005H2,1,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2009H2,2,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2010H2,1,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2011H1,4,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2011H2,2,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2012H1,1,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2012H2,4,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2013H2,1,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2014H1,1,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2014H2,2,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2015H1,2,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2015H2,2,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2016H1,3,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2016H2,2,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2017H1,1,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2017H2,2,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2018H1,3,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2018H2,1,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2019H2,1,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2020H1,1,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2020H2,1,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2022H1,1,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2022H2,1,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2023H2,1,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2025H2,2,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Dreamy pilot,Dreamy pilot,Dreamy pilot,2026H1,1,https://thwiki.cc/Dreamy_pilot,2026-09-04T07:18:56+00:00
Electric Heritage,エレクトリックヘリテージ,Electric Heritage,2019H2,24,https://thwiki.cc/Electric_Heritage,2026-09-04T07:18:56+00:00
Electric Heritage,エレクトリックヘリテージ,Electric Heritage,2020H1,16,https://thwiki.cc/Electric_Heritage,2026-09-04T07:18:56+00:00
Electric Heritage,エレクトリックヘリテージ,Electric Heritage,2020H2,15,https://thwiki.cc/Electric_Heritage,2026-09-04T07:18:56+00:00
Electric Heritage,エレクトリックヘリテージ,Electric Heritage,2021H1,9,https://thwiki.cc/Electric_Heritage,2026-09-04T07:18:56+00:00
Electric Heritage,エレクトリックヘリテージ,Electric Heritage,2021H2,5,https://thwiki.cc/Electric_Heritage,2026-09-04T07:18:56+00:00
Electric Heritage,エレクトリックヘリテージ,Electric Heritage,2022H1,3,https://thwiki.cc/Electric_Heritage,2026-09-04T07:18:56+00:00
Electric Heritage,エレクトリックヘリテージ,Electric Heritage,2022H2,4,https://thwiki.cc/Electric_Heritage,2026-09-04T07:18:56+00:00
Electric Heritage,エレクトリックヘリテージ,Electric Heritage,2023H1,3,https://thwiki.cc/Electric_Heritage,2026-09-04T07:18:56+00:00
Electric Heritage,エレクトリックヘリテージ,Electric Heritage,2023H2,3,https://thwiki.cc/Electric_Heritage,2026-09-04T07:18:56+00:00
Electric Heritage,エレクトリックヘリテージ,Electric Heritage,2024H1,3,https://thwiki.cc/Electric_Heritage,2026-09-04T07:18:56+00:00
Electric Heritage,エレクトリックヘリテージ,Electric Heritage,2024H2,4,https://thwiki.cc/Electric_Heritage,2026-09-04T07:18:56+00:00
Electric Heritage,エレクトリックヘリテージ,Electric Heritage,2025H1,3,https://thwiki.cc/Electric_Heritage,2026-09-04T07:18:56+00:00
Electric Heritage,エレクトリックヘリテージ,Electric Heritage,2025H2,3,https://thwiki.cc/Electric_Heritage,2026-09-04T07:18:56+00:00
Electric Heritage,エレクトリックヘリテージ,Electric Heritage,2026H1,2,https://thwiki.cc/Electric_Heritage,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2005H2,1,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2006H1,1,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2008H2,4,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2009H2,2,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2010H1,1,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2010H2,7,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2011H1,4,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2011H2,1,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2012H1,1,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2012H2,2,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2014H1,2,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2014H2,2,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2015H1,6,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2015H2,2,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2016H1,4,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2016H2,9,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2017H1,3,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2017H2,5,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2018H2,2,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2019H1,2,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2019H2,4,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2020H1,2,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2021H1,1,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2021H2,2,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2022H1,2,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2022H2,2,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2023H1,3,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2023H2,4,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2024H2,2,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2025H1,1,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2025H2,1,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
End of Daylight,End of Daylight,End of Daylight,2026H1,2,https://thwiki.cc/End_of_Daylight,2026-09-04T07:18:56+00:00
Endless,Endless,Endless,2009H1,1,https://thwiki.cc/Endless,2026-09-04T07:18:56+00:00
Endless,Endless,Endless,2011H1,1,https://thwiki.cc/Endless,2026-09-04T07:18:56+00:00
Endless,Endless,Endless,2011H2,3,https://thwiki.cc/Endless,2026-09-04T07:18:56+00:00
Endless,Endless,Endless,2012H2,1,https://thwiki.cc/Endless,2026-09-04T07:18:56+00:00
Endless,Endless,Endless,2013H2,3,https://thwiki.cc/Endless,2026-09-04T07:18:56+00:00
Endless,Endless,Endless,2014H1,1,https://thwiki.cc/Endless,2026-09-04T07:18:56+00:00
Endless,Endless,Endless,2014H2,1,https://thwiki.cc/Endless,2026-09-04T07:18:56+00:00
Endless,Endless,Endless,2016H1,1,https://thwiki.cc/Endless,2026-09-04T07:18:56+00:00
Endless,Endless,Endless,2017H1,2,https://thwiki.cc/Endless,2026-09-04T07:18:56+00:00
Endless,Endless,Endless,2018H2,3,https://thwiki.cc/Endless,2026-09-04T07:18:56+00:00
Endless,Endless,Endless,2021H2,1,https://thwiki.cc/Endless,2026-09-04T07:18:56+00:00
Endless,Endless,Endless,2022H1,1,https://thwiki.cc/Endless,2026-09-04T07:18:56+00:00
Endless,Endless,Endless,2023H2,2,https://thwiki.cc/Endless,2026-09-04T07:18:56+00:00
Endless,Endless,Endless,2024H2,1,https://thwiki.cc/Endless,2026-09-04T07:18:56+00:00
Endless,Endless,Endless,2025H1,3,https://thwiki.cc/Endless,2026-09-04T07:18:56+00:00
Endless,Endless,Endless,2026H1,1,https://thwiki.cc/Endless,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2004H2,3,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2005H1,3,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2005H2,15,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2006H1,6,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2006H2,9,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2007H1,6,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2007H2,8,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2008H1,8,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2008H2,12,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2009H1,9,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2009H2,28,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2010H1,17,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2010H2,14,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2011H1,21,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2011H2,20,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2012H1,9,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2012H2,13,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2013H1,13,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2013H2,16,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2014H1,6,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2014H2,9,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2015H1,9,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2015H2,14,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2016H1,5,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2016H2,14,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2017H1,5,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
Eternal Dream ～ 幽玄的枫树,Eternal Dream　～ 幽玄の槭樹,Eternal Dream　～ 幽玄的枫树,2017H2,9,https://thwiki.cc/Eternal_Dream_%EF%BD%9E_%E5%B9%BD%E7%8E%84%E7%9A%84%E6%9E%AB%E6%A0%91,2026-09-04T07:18:56+00:00
