id,name,group,vote,first,info,ratio,vratio,fratio,vote1,first1,ratio1,vratio1,fratio1,vote2,first2,ratio2,vratio2,fratio2
115,明治十七年的上海爱丽丝,东方红魔乡，蓬莱人形,608,51,<a href='./?m=info&type=music&id=115' target='_blank'>点击查看详情</a>,8.39%,6.61%,0.58%,382,28,7.33%,5.61%,0.43%,384,38,9.9%,6.69%,0.7%
116,巴瓦鲁魔法图书馆,东方红魔乡，东方萃梦想，幻想曲拔萃，东方非想天则，核热造神非想天则,103,6,<a href='./?m=info&type=music&id=116' target='_blank'>点击查看详情</a>,5.83%,1.12%,0.07%,55,4,7.27%,0.81%,0.06%,61,2,3.28%,1.06%,0.04%
117,Locked Girl　～ 少女密室,东方红魔乡，东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录，卯酉东海道,243,29,<a href='./?m=info&type=music&id=117' target='_blank'>点击查看详情</a>,11.93%,2.64%,0.33%,203,21,10.34%,2.98%,0.32%,186,15,8.06%,3.24%,0.28%
118,女仆与血之怀表,东方红魔乡，东方萃梦想，幻想曲拔萃,168,16,<a href='./?m=info&type=music&id=118' target='_blank'>点击查看详情</a>,9.52%,1.83%,0.18%,106,6,5.66%,1.56%,0.09%,100,7,7%,1.74%,0.13%
119,月时计　～ Luna Dial,东方红魔乡，东方萃梦想，幻想曲拔萃,696,79,<a href='./?m=info&type=music&id=119' target='_blank'>点击查看详情</a>,11.35%,7.56%,0.9%,432,44,10.19%,6.35%,0.68%,357,34,9.52%,6.22%,0.62%
120,特佩斯的年幼末裔,东方红魔乡,32,4,<a href='./?m=info&type=music&id=120' target='_blank'>点击查看详情</a>,12.5%,0.35%,0.05%,32,2,6.25%,0.47%,0.03%,24,2,8.33%,0.42%,0.04%
121,献给已逝公主的七重奏,东方红魔乡，东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录,1362,174,<a href='./?m=info&type=music&id=121' target='_blank'>点击查看详情</a>,12.78%,14.8%,1.99%,1176,169,14.37%,17.28%,2.61%,1103,182,16.5%,19.21%,3.34%
122,魔法少女们的百年祭,东方红魔乡,527,44,<a href='./?m=info&type=music&id=122' target='_blank'>点击查看详情</a>,8.35%,5.73%,0.5%,352,25,7.1%,5.17%,0.39%,319,15,4.7%,5.56%,0.28%
123,U.N.OWEN就是她吗？,东方红魔乡，蓬莱人形,1137,200,<a href='./?m=info&type=music&id=123' target='_blank'>点击查看详情</a>,17.59%,12.36%,2.28%,811,158,19.48%,11.92%,2.44%,808,153,18.94%,14.07%,2.81%
124,比红色更虚无的永远,东方红魔乡,36,1,<a href='./?m=info&type=music&id=124' target='_blank'>点击查看详情</a>,2.78%,0.39%,0.01%,17,0,0%,0.25%,0%,8,0,0%,0.14%,0%
125,红楼 ～ Eastern Dream…,东方红魔乡,1055,94,<a href='./?m=info&type=music&id=125' target='_blank'>点击查看详情</a>,8.91%,11.47%,1.07%,739,81,10.96%,10.86%,1.25%,627,67,10.69%,10.92%,1.23%
126,妖妖梦 ～ Snow or Cherry Petal,东方妖妖梦,103,12,<a href='./?m=info&type=music&id=126' target='_blank'>点击查看详情</a>,11.65%,1.12%,0.14%,68,3,4.41%,1%,0.05%,59,1,1.69%,1.03%,0.02%
127,无何有之乡,东方妖妖梦,297,22,<a href='./?m=info&type=music&id=127' target='_blank'>点击查看详情</a>,7.41%,3.23%,0.25%,193,9,4.66%,2.84%,0.14%,177,10,5.65%,3.08%,0.18%
128,Crystallize Silver,东方妖妖梦,17,3,<a href='./?m=info&type=music&id=128' target='_blank'>点击查看详情</a>,17.65%,0.18%,0.03%,16,4,25%,0.24%,0.06%,10,2,20%,0.17%,0.04%
129,远野幻想物语,东方妖妖梦,384,25,<a href='./?m=info&type=music&id=129' target='_blank'>点击查看详情</a>,6.51%,4.17%,0.29%,288,13,4.51%,4.23%,0.2%,296,8,2.7%,5.15%,0.15%
130,凋叶棕（withered leaf）,东方妖妖梦,114,6,<a href='./?m=info&type=music&id=130' target='_blank'>点击查看详情</a>,5.26%,1.24%,0.07%,92,10,10.87%,1.35%,0.15%,73,5,6.85%,1.27%,0.09%
131,布加勒斯特的人偶师,东方妖妖梦，东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录,168,14,<a href='./?m=info&type=music&id=131' target='_blank'>点击查看详情</a>,8.33%,1.83%,0.16%,96,12,12.5%,1.41%,0.19%,94,6,6.38%,1.64%,0.11%
132,人偶裁判 ～ 玩弄人形的少女,东方妖妖梦，东方萃梦想，幻想曲拔萃，梦违科学世纪,271,20,<a href='./?m=info&type=music&id=132' target='_blank'>点击查看详情</a>,7.38%,2.95%,0.23%,214,19,8.88%,3.14%,0.29%,179,21,11.73%,3.12%,0.39%
133,天空的花都,东方妖妖梦,703,88,<a href='./?m=info&type=music&id=133' target='_blank'>点击查看详情</a>,12.52%,7.64%,1%,530,49,9.25%,7.79%,0.76%,504,57,11.31%,8.78%,1.05%
134,幽灵乐团 ～ Phantom Ensemble,东方妖妖梦，东方花映塚,793,92,<a href='./?m=info&type=music&id=134' target='_blank'>点击查看详情</a>,11.6%,8.62%,1.05%,631,77,12.2%,9.27%,1.19%,606,72,11.88%,10.55%,1.32%
135,东方妖妖梦 ～ Ancient Temple,东方妖妖梦，东方萃梦想，幻想曲拔萃，东方花映塚，莲台野夜行,317,45,<a href='./?m=info&type=music&id=135' target='_blank'>点击查看详情</a>,14.2%,3.45%,0.51%,226,31,13.72%,3.32%,0.48%,232,24,10.34%,4.04%,0.44%
136,广有射怪鸟事 ～ Till When?,东方妖妖梦，东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录,305,32,<a href='./?m=info&type=music&id=136' target='_blank'>点击查看详情</a>,10.49%,3.31%,0.37%,153,10,6.54%,2.25%,0.15%,142,12,8.45%,2.47%,0.22%
137,Ultimate Truth,东方妖妖梦,75,3,<a href='./?m=info&type=music&id=137' target='_blank'>点击查看详情</a>,4%,0.82%,0.03%,59,3,5.08%,0.87%,0.05%,63,3,4.76%,1.1%,0.06%
138,幽雅地绽放吧，墨染的樱花　～ Border of Life,东方妖妖梦，东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录,1866,321,<a href='./?m=info&type=music&id=138' target='_blank'>点击查看详情</a>,17.2%,20.28%,3.66%,1472,253,17.19%,21.63%,3.91%,1475,308,20.88%,25.69%,5.65%
139,Border of Life,东方妖妖梦,175,13,<a href='./?m=info&type=music&id=139' target='_blank'>点击查看详情</a>,7.43%,1.9%,0.15%,154,19,12.34%,2.26%,0.29%,139,20,14.39%,2.42%,0.37%
140,妖妖跋扈,东方妖妖梦,63,2,<a href='./?m=info&type=music&id=140' target='_blank'>点击查看详情</a>,3.17%,0.68%,0.02%,37,2,5.41%,0.54%,0.03%,27,0,0%,0.47%,0%
141,少女幻葬 ～ Necro-Fantasy,东方妖妖梦，莲台野夜行,544,39,<a href='./?m=info&type=music&id=141' target='_blank'>点击查看详情</a>,7.17%,5.91%,0.45%,426,35,8.22%,6.26%,0.54%,406,25,6.16%,7.07%,0.46%
142,妖妖跋扈 ～ Who done it!,东方妖妖梦,42,1,<a href='./?m=info&type=music&id=142' target='_blank'>点击查看详情</a>,2.38%,0.46%,0.01%,26,0,0%,0.38%,0%,25,2,8%,0.44%,0.04%
143,Necro-Fantasia,东方妖妖梦，大空魔术,499,70,<a href='./?m=info&type=music&id=143' target='_blank'>点击查看详情</a>,14.03%,5.42%,0.8%,392,62,15.82%,5.76%,0.96%,392,43,10.97%,6.83%,0.79%
144,春风之梦,东方妖妖梦,8,0,<a href='./?m=info&type=music&id=144' target='_blank'>点击查看详情</a>,0%,0.09%,0%,12,0,0%,0.18%,0%,8,1,12.5%,0.14%,0.02%
145,樱花樱花 ～ Japanize Dream...,东方妖妖梦,340,34,<a href='./?m=info&type=music&id=145' target='_blank'>点击查看详情</a>,10%,3.7%,0.39%,266,19,7.14%,3.91%,0.29%,285,30,10.53%,4.96%,0.55%
146,萃梦想,东方萃梦想，幻想曲拔萃，东方非想天则，核热造神非想天则,299,21,<a href='./?m=info&type=music&id=146' target='_blank'>点击查看详情</a>,7.02%,3.25%,0.24%,265,30,11.32%,3.89%,0.46%,225,20,8.89%,3.92%,0.37%
147,Demystify Feast,东方萃梦想，幻想曲拔萃，大空魔术,93,2,<a href='./?m=info&type=music&id=147' target='_blank'>点击查看详情</a>,2.15%,1.01%,0.02%,55,5,9.09%,0.81%,0.08%,39,2,5.13%,0.68%,0.04%
148,夜幕降临 ～ Evening Star,东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录，梦违科学世纪，东方凭依华，完全凭依唱片名录,202,10,<a href='./?m=info&type=music&id=148' target='_blank'>点击查看详情</a>,4.95%,2.2%,0.11%,151,8,5.3%,2.22%,0.12%,72,3,4.17%,1.25%,0.06%
149,御伽之国的鬼岛 ～ Missing Power,东方萃梦想，幻想曲拔萃,71,6,<a href='./?m=info&type=music&id=149' target='_blank'>点击查看详情</a>,8.45%,0.77%,0.07%,59,4,6.78%,0.87%,0.06%,64,7,10.94%,1.11%,0.13%
150,夏明,东方萃梦想，幻想曲拔萃,9,0,<a href='./?m=info&type=music&id=150' target='_blank'>点击查看详情</a>,0%,0.1%,0%,6,0,0%,0.09%,0%,4,0,0%,0.07%,0%
151,东方萃梦想,东方萃梦想，幻想曲拔萃,554,67,<a href='./?m=info&type=music&id=151' target='_blank'>点击查看详情</a>,12.09%,6.02%,0.76%,336,37,11.01%,4.94%,0.57%,311,29,9.32%,5.42%,0.53%
152,魔所,东方萃梦想，幻想曲拔萃,0,0,<a href='./?m=info&type=music&id=152' target='_blank'>点击查看详情</a>,0%,0%,0%,1,1,100%,0.01%,0.02%,0,0,0%,0%,0%
153,月轮,东方萃梦想，幻想曲拔萃,3,0,<a href='./?m=info&type=music&id=153' target='_blank'>点击查看详情</a>,0%,0.03%,0%,1,0,0%,0.01%,0%,1,1,100%,0.02%,0.02%
154,遍参,东方萃梦想，幻想曲拔萃,5,1,<a href='./?m=info&type=music&id=154' target='_blank'>点击查看详情</a>,20%,0.05%,0.01%,10,1,10%,0.15%,0.02%,11,0,0%,0.19%,0%
155,内心,东方萃梦想，幻想曲拔萃,0,0,<a href='./?m=info&type=music&id=155' target='_blank'>点击查看详情</a>,0%,0%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
156,间奏曲,东方萃梦想，幻想曲拔萃,1,0,<a href='./?m=info&type=music&id=156' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,0,0%,0%,0%,1,0,0%,0.02%,0%
157,东风,东方萃梦想，幻想曲拔萃,1,0,<a href='./?m=info&type=music&id=157' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,0,0%,0%,0%,1,0,0%,0.02%,0%
158,森闲,东方萃梦想，幻想曲拔萃,2,0,<a href='./?m=info&type=music&id=158' target='_blank'>点击查看详情</a>,0%,0.02%,0%,2,0,0%,0.03%,0%,0,0,0%,0%,0%
159,仰空,东方萃梦想，幻想曲拔萃,27,1,<a href='./?m=info&type=music&id=159' target='_blank'>点击查看详情</a>,3.7%,0.29%,0.01%,19,1,5.26%,0.28%,0.02%,18,0,0%,0.31%,0%
160,幽境,东方萃梦想，幻想曲拔萃,0,0,<a href='./?m=info&type=music&id=160' target='_blank'>点击查看详情</a>,0%,0%,0%,1,0,0%,0.01%,0%,0,0,0%,0%,0%
161,稀客,东方萃梦想，幻想曲拔萃,3,0,<a href='./?m=info&type=music&id=161' target='_blank'>点击查看详情</a>,0%,0.03%,0%,3,0,0%,0.04%,0%,5,0,0%,0.09%,0%
162,红夜,东方萃梦想，幻想曲拔萃,2,0,<a href='./?m=info&type=music&id=162' target='_blank'>点击查看详情</a>,0%,0.02%,0%,2,0,0%,0.03%,0%,0,0,0%,0%,0%
163,战迅,东方萃梦想，幻想曲拔萃,1,0,<a href='./?m=info&type=music&id=163' target='_blank'>点击查看详情</a>,0%,0.01%,0%,2,0,0%,0.03%,0%,2,0,0%,0.03%,0%
164,祸机,东方萃梦想，幻想曲拔萃,4,0,<a href='./?m=info&type=music&id=164' target='_blank'>点击查看详情</a>,0%,0.04%,0%,4,1,25%,0.06%,0.02%,2,0,0%,0.03%,0%
165,碎月,东方萃梦想，幻想曲拔萃，东方绯想天，全人类的天乐录,1490,212,<a href='./?m=info&type=music&id=165' target='_blank'>点击查看详情</a>,14.23%,16.19%,2.42%,1038,121,11.66%,15.25%,1.87%,967,132,13.65%,16.84%,2.42%
166,永夜抄　～ Eastern Night.,东方永夜抄,114,10,<a href='./?m=info&type=music&id=166' target='_blank'>点击查看详情</a>,8.77%,1.24%,0.11%,55,3,5.45%,0.81%,0.05%,50,3,6%,0.87%,0.06%
167,幻视之夜　～ Ghostly Eyes,东方永夜抄，莲台野夜行,92,6,<a href='./?m=info&type=music&id=167' target='_blank'>点击查看详情</a>,6.52%,1%,0.07%,86,5,5.81%,1.26%,0.08%,83,5,6.02%,1.45%,0.09%
168,蠢蠢的秋月　～ Mooned Insect,东方永夜抄,69,5,<a href='./?m=info&type=music&id=168' target='_blank'>点击查看详情</a>,7.25%,0.75%,0.06%,52,4,7.69%,0.76%,0.06%,30,0,0%,0.52%,0%
169,夜雀的歌声　～ Night Bird,东方永夜抄,123,9,<a href='./?m=info&type=music&id=169' target='_blank'>点击查看详情</a>,7.32%,1.34%,0.1%,87,5,5.75%,1.28%,0.08%,65,6,9.23%,1.13%,0.11%
170,已经只能听见歌声了,东方永夜抄，东方花映塚,93,11,<a href='./?m=info&type=music&id=170' target='_blank'>点击查看详情</a>,11.83%,1.01%,0.13%,73,6,8.22%,1.07%,0.09%,75,5,6.67%,1.31%,0.09%
171,令人怀念的东方之血　～ Old World,东方永夜抄,371,32,<a href='./?m=info&type=music&id=171' target='_blank'>点击查看详情</a>,8.63%,4.03%,0.37%,279,29,10.39%,4.1%,0.45%,297,27,9.09%,5.17%,0.5%
172,Plain Asia,东方永夜抄,119,9,<a href='./?m=info&type=music&id=172' target='_blank'>点击查看详情</a>,7.56%,1.29%,0.1%,80,6,7.5%,1.18%,0.09%,65,5,7.69%,1.13%,0.09%
173,永夜的报应　～ Imperishable Night（Pipes and Fiddle）,东方永夜抄，梦违科学世纪，东方外来韦编,66,2,<a href='./?m=info&type=music&id=173' target='_blank'>点击查看详情</a>,3.03%,0.72%,0.02%,40,0,0%,0.59%,0%,32,0,0%,0.56%,0%
174,灰姑娘的笼子　～ Kagome-Kagome,东方永夜抄，其他作品,186,12,<a href='./?m=info&type=music&id=174' target='_blank'>点击查看详情</a>,6.45%,2.02%,0.14%,127,4,3.15%,1.87%,0.06%,147,7,4.76%,2.56%,0.13%
175,狂气之瞳　～ Invisible Full Moon,东方永夜抄，东方花映塚，东方绯想天，全人类的天乐录，深秘乐曲集·补，东方深秘录PS4版，东方凭依华,583,62,<a href='./?m=info&type=music&id=175' target='_blank'>点击查看详情</a>,10.63%,6.34%,0.71%,301,34,11.3%,4.42%,0.52%,260,25,9.62%,4.53%,0.46%
176,Voyage1969,东方永夜抄，梦违科学世纪,363,40,<a href='./?m=info&type=music&id=176' target='_blank'>点击查看详情</a>,11.02%,3.95%,0.46%,286,32,11.19%,4.2%,0.49%,234,25,10.68%,4.08%,0.46%
177,千年幻想乡　～ History of the Moon,东方永夜抄，卯酉东海道,898,74,<a href='./?m=info&type=music&id=177' target='_blank'>点击查看详情</a>,8.24%,9.76%,0.84%,584,47,8.05%,8.58%,0.73%,567,42,7.41%,9.87%,0.77%
178,竹取飞翔　～ Lunatic Princess,东方永夜抄，卯酉东海道,1494,165,<a href='./?m=info&type=music&id=178' target='_blank'>点击查看详情</a>,11.04%,16.24%,1.88%,1054,121,11.48%,15.49%,1.87%,997,124,12.44%,17.36%,2.27%
179,Voyage1970,东方永夜抄,100,7,<a href='./?m=info&type=music&id=179' target='_blank'>点击查看详情</a>,7%,1.09%,0.08%,75,6,8%,1.1%,0.09%,74,4,5.41%,1.29%,0.07%
180,Extend Ash　～ 蓬莱人,东方永夜抄,152,6,<a href='./?m=info&type=music&id=180' target='_blank'>点击查看详情</a>,3.95%,1.65%,0.07%,131,8,6.11%,1.93%,0.12%,115,9,7.83%,2%,0.17%
181,飘上月球，不死之烟,东方永夜抄，卯酉东海道，东方深秘录，深秘乐曲集‎，东方凭依华,1430,197,<a href='./?m=info&type=music&id=181' target='_blank'>点击查看详情</a>,13.78%,15.54%,2.25%,979,122,12.46%,14.39%,1.88%,877,94,10.72%,15.27%,1.72%
182,月见草,东方永夜抄,35,0,<a href='./?m=info&type=music&id=182' target='_blank'>点击查看详情</a>,0%,0.38%,0%,33,0,0%,0.48%,0%,30,0,0%,0.52%,0%
183,Eternal Dream　～ 幽玄的枫树,东方永夜抄，梦违科学世纪,96,5,<a href='./?m=info&type=music&id=183' target='_blank'>点击查看详情</a>,5.21%,1.04%,0.06%,99,7,7.07%,1.45%,0.11%,63,5,7.94%,1.1%,0.09%
184,东方妖怪小町,东方永夜抄,59,4,<a href='./?m=info&type=music&id=184' target='_blank'>点击查看详情</a>,6.78%,0.64%,0.05%,54,4,7.41%,0.79%,0.06%,46,2,4.35%,0.8%,0.04%
185,花映塚　～ Higan Retour,东方花映塚,49,4,<a href='./?m=info&type=music&id=185' target='_blank'>点击查看详情</a>,8.16%,0.53%,0.05%,31,2,6.45%,0.46%,0.03%,23,1,4.35%,0.4%,0.02%
186,春色小径　～ Colorful Path,东方花映塚，东方心绮楼，暗黑能乐集心绮楼‎,185,6,<a href='./?m=info&type=music&id=186' target='_blank'>点击查看详情</a>,3.24%,2.01%,0.07%,170,12,7.06%,2.5%,0.19%,177,17,9.6%,3.08%,0.31%
187,Oriental Dark Flight,东方花映塚,35,4,<a href='./?m=info&type=music&id=187' target='_blank'>点击查看详情</a>,11.43%,0.38%,0.05%,30,2,6.67%,0.44%,0.03%,26,3,11.54%,0.45%,0.06%
188,Flowering Night,东方花映塚，东方绯想天，全人类的天乐录,379,48,<a href='./?m=info&type=music&id=188' target='_blank'>点击查看详情</a>,12.66%,4.12%,0.55%,250,37,14.8%,3.67%,0.57%,222,32,14.41%,3.87%,0.59%
189,宇佐大人的白旗,东方花映塚，卯酉东海道,63,5,<a href='./?m=info&type=music&id=189' target='_blank'>点击查看详情</a>,7.94%,0.68%,0.06%,59,3,5.08%,0.87%,0.05%,46,3,6.52%,0.8%,0.06%
190,剧毒身体　～ Forsaken Doll,东方花映塚,27,4,<a href='./?m=info&type=music&id=190' target='_blank'>点击查看详情</a>,14.81%,0.29%,0.05%,16,3,18.75%,0.24%,0.05%,15,2,13.33%,0.26%,0.04%
191,今昔幻想乡　～ Flower Land,东方花映塚,172,23,<a href='./?m=info&type=music&id=191' target='_blank'>点击查看详情</a>,13.37%,1.87%,0.26%,112,11,9.82%,1.65%,0.17%,103,9,8.74%,1.79%,0.17%
192,彼岸归航　～ Riverside View,东方花映塚，东方绯想天，全人类的天乐录，卯酉东海道,289,18,<a href='./?m=info&type=music&id=192' target='_blank'>点击查看详情</a>,6.23%,3.14%,0.21%,269,17,6.32%,3.95%,0.26%,248,12,4.84%,4.32%,0.22%
193,第六十年的东方审判　～ Fate of Sixty Years,东方花映塚，东方紫香花，伊奘诺物质,678,66,<a href='./?m=info&type=music&id=193' target='_blank'>点击查看详情</a>,9.73%,7.37%,0.75%,534,59,11.05%,7.85%,0.91%,580,63,10.86%,10.1%,1.16%
194,映花之塚,东方花映塚,49,4,<a href='./?m=info&type=music&id=194' target='_blank'>点击查看详情</a>,8.16%,0.53%,0.05%,26,2,7.69%,0.38%,0.03%,27,1,3.7%,0.47%,0.02%
195,此岸之塚,东方花映塚,2,0,<a href='./?m=info&type=music&id=195' target='_blank'>点击查看详情</a>,0%,0.02%,0%,3,0,0%,0.04%,0%,6,0,0%,0.1%,0%
196,花如幻想一般,东方花映塚,199,31,<a href='./?m=info&type=music&id=196' target='_blank'>点击查看详情</a>,15.58%,2.16%,0.35%,98,13,13.27%,1.44%,0.2%,85,13,15.29%,1.48%,0.24%
197,魂之花 ～ Another Dream...,东方花映塚,13,0,<a href='./?m=info&type=music&id=197' target='_blank'>点击查看详情</a>,0%,0.14%,0%,11,0,0%,0.16%,0%,9,1,11.11%,0.16%,0.02%
198,天狗的笔记 ～ Mysterious Note,东方文花帖,18,4,<a href='./?m=info&type=music&id=198' target='_blank'>点击查看详情</a>,22.22%,0.2%,0.05%,22,5,22.73%,0.32%,0.08%,23,4,17.39%,0.4%,0.07%
199,风的循环 ～ Wind Tour,东方文花帖,15,2,<a href='./?m=info&type=music&id=199' target='_blank'>点击查看详情</a>,13.33%,0.16%,0.02%,12,1,8.33%,0.18%,0.02%,13,1,7.69%,0.23%,0.02%
200,天狗正凝视着 ～ Black Eyes,东方文花帖,17,0,<a href='./?m=info&type=music&id=200' target='_blank'>点击查看详情</a>,0%,0.18%,0%,7,0,0%,0.1%,0%,8,0,0%,0.14%,0%
201,东之国的不眠夜,东方文花帖，大空魔术,136,8,<a href='./?m=info&type=music&id=201' target='_blank'>点击查看详情</a>,5.88%,1.48%,0.09%,107,7,6.54%,1.57%,0.11%,79,5,6.33%,1.38%,0.09%
202,回忆京都,东方文花帖，卯酉东海道,117,8,<a href='./?m=info&type=music&id=202' target='_blank'>点击查看详情</a>,6.84%,1.27%,0.09%,89,8,8.99%,1.31%,0.12%,56,3,5.36%,0.98%,0.06%
203,被封印的众神,东方风神录,50,5,<a href='./?m=info&type=music&id=203' target='_blank'>点击查看详情</a>,10%,0.54%,0.06%,28,0,0%,0.41%,0%,22,0,0%,0.38%,0%
204,眷爱众生之神　～ Romantic Fall,东方风神录,36,1,<a href='./?m=info&type=music&id=204' target='_blank'>点击查看详情</a>,2.78%,0.39%,0.01%,29,2,6.9%,0.43%,0.03%,31,0,0%,0.54%,0%
205,会受稻田姬的斥责啦,东方风神录,339,22,<a href='./?m=info&type=music&id=205' target='_blank'>点击查看详情</a>,6.49%,3.68%,0.25%,220,15,6.82%,3.23%,0.23%,226,18,7.96%,3.94%,0.33%
206,厄神降临之路　～ Dark Road,东方风神录,299,26,<a href='./?m=info&type=music&id=206' target='_blank'>点击查看详情</a>,8.7%,3.25%,0.3%,162,13,8.02%,2.38%,0.2%,129,10,7.75%,2.25%,0.18%
207,命运的阴暗面,东方风神录,146,13,<a href='./?m=info&type=music&id=207' target='_blank'>点击查看详情</a>,8.9%,1.59%,0.15%,119,10,8.4%,1.75%,0.15%,101,9,8.91%,1.76%,0.17%
208,众神眷恋的幻想乡,东方风神录,1961,284,<a href='./?m=info&type=music&id=208' target='_blank'>点击查看详情</a>,14.48%,21.31%,3.24%,1488,192,12.9%,21.87%,2.96%,1311,177,13.5%,22.83%,3.25%
209,芥川龙之介的河童 ～ Candid Friend,东方风神录，暗黑能乐集心绮楼‎，东方深秘录，深秘乐曲集‎，东方凭依华,247,18,<a href='./?m=info&type=music&id=209' target='_blank'>点击查看详情</a>,7.29%,2.68%,0.21%,225,24,10.67%,3.31%,0.37%,208,13,6.25%,3.62%,0.24%
210,Fall of Fall ～ 秋意渐浓之瀑,东方风神录,488,56,<a href='./?m=info&type=music&id=210' target='_blank'>点击查看详情</a>,11.48%,5.3%,0.64%,405,46,11.36%,5.95%,0.71%,381,47,12.34%,6.64%,0.86%
211,妖怪之山 ～ Mysterious Mountain,东方风神录，DS东方文花帖，弹幕天邪鬼,650,79,<a href='./?m=info&type=music&id=211' target='_blank'>点击查看详情</a>,12.15%,7.06%,0.9%,511,61,11.94%,7.51%,0.94%,481,56,11.64%,8.38%,1.03%
212,少女曾见的日本原风景,东方风神录,546,56,<a href='./?m=info&type=music&id=212' target='_blank'>点击查看详情</a>,10.26%,5.93%,0.64%,455,42,9.23%,6.69%,0.65%,389,28,7.2%,6.77%,0.51%
213,信仰是为了虚幻之人,东方风神录，东方非想天则，核热造神非想天则,1119,156,<a href='./?m=info&type=music&id=213' target='_blank'>点击查看详情</a>,13.94%,12.16%,1.78%,834,109,13.07%,12.26%,1.68%,768,112,14.58%,13.38%,2.05%
214,御柱的墓场 ～ Grave of Being,东方风神录，东方刚欲异闻,56,2,<a href='./?m=info&type=music&id=214' target='_blank'>点击查看详情</a>,3.57%,0.61%,0.02%,45,0,0%,0.66%,0%,38,1,2.63%,0.66%,0.02%
215,神圣庄严的古战场 ～ Suwa Foughten Field,东方风神录，东方刚欲异闻,522,26,<a href='./?m=info&type=music&id=215' target='_blank'>点击查看详情</a>,4.98%,5.67%,0.3%,438,26,5.94%,6.44%,0.4%,387,22,5.68%,6.74%,0.4%
216,明日之盛，昨日之俗,东方风神录，东方非想天则，核热造神非想天则，未知之花 魅知之旅,656,56,<a href='./?m=info&type=music&id=216' target='_blank'>点击查看详情</a>,8.54%,7.13%,0.64%,551,44,7.99%,8.1%,0.68%,372,35,9.41%,6.48%,0.64%
217,Native Faith,东方风神录,261,30,<a href='./?m=info&type=music&id=217' target='_blank'>点击查看详情</a>,11.49%,2.84%,0.34%,226,21,9.29%,3.32%,0.32%,202,19,9.41%,3.52%,0.35%
218,山脚的神社,东方风神录,35,1,<a href='./?m=info&type=music&id=218' target='_blank'>点击查看详情</a>,2.86%,0.38%,0.01%,24,0,0%,0.35%,0%,20,3,15%,0.35%,0.06%
219,神明降下恩惠之雨 ～ Sylphid Dream,东方风神录,32,0,<a href='./?m=info&type=music&id=219' target='_blank'>点击查看详情</a>,0%,0.35%,0%,20,0,0%,0.29%,0%,15,1,6.67%,0.26%,0.02%
220,Player's Score,东方风神录，东方地灵殿，东方星莲船，妖精大战争，东方神灵庙，东方辉针城,42,3,<a href='./?m=info&type=music&id=220' target='_blank'>点击查看详情</a>,7.14%,0.46%,0.03%,39,1,2.56%,0.57%,0.02%,37,2,5.41%,0.64%,0.04%
221,绯想天,东方绯想天，全人类的天乐录,397,42,<a href='./?m=info&type=music&id=221' target='_blank'>点击查看详情</a>,10.58%,4.31%,0.48%,313,41,13.1%,4.6%,0.63%,296,30,10.14%,5.15%,0.55%
222,日常坐卧,东方绯想天，全人类的天乐录,1,0,<a href='./?m=info&type=music&id=222' target='_blank'>点击查看详情</a>,0%,0.01%,0%,1,0,0%,0.01%,0%,2,0,0%,0.03%,0%
223,地之色乃黄色（地之色乃黄色　～ Primrose）,东方绯想天，全人类的天乐录，东方凭依华，完全凭依唱片名录,72,2,<a href='./?m=info&type=music&id=223' target='_blank'>点击查看详情</a>,2.78%,0.78%,0.02%,74,4,5.41%,1.09%,0.06%,38,2,5.26%,0.66%,0.04%
224,甲论乙驳,东方绯想天，全人类的天乐录,34,1,<a href='./?m=info&type=music&id=224' target='_blank'>点击查看详情</a>,2.94%,0.37%,0.01%,26,0,0%,0.38%,0%,32,4,12.5%,0.56%,0.07%
225,风光明媚,东方绯想天，全人类的天乐录,1,1,<a href='./?m=info&type=music&id=225' target='_blank'>点击查看详情</a>,100%,0.01%,0.01%,0,0,0%,0%,0%,0,0,0%,0%,0%
226,散发着香气的树叶花,东方绯想天，全人类的天乐录,34,3,<a href='./?m=info&type=music&id=226' target='_blank'>点击查看详情</a>,8.82%,0.37%,0.03%,25,3,12%,0.37%,0.05%,10,0,0%,0.17%,0%
227,飞舞的水飞沫,东方绯想天，全人类的天乐录,53,1,<a href='./?m=info&type=music&id=227' target='_blank'>点击查看详情</a>,1.89%,0.58%,0.01%,35,1,2.86%,0.51%,0.02%,28,2,7.14%,0.49%,0.04%
228,以鱼驱蝇,东方绯想天，全人类的天乐录,1,0,<a href='./?m=info&type=music&id=228' target='_blank'>点击查看详情</a>,0%,0.01%,0%,0,0,0%,0%,0%,0,0,0%,0%,0%
229,放纵不羁,东方绯想天，全人类的天乐录,0,0,<a href='./?m=info&type=music&id=229' target='_blank'>点击查看详情</a>,0%,0%,0%,1,1,100%,0.01%,0.02%,0,0,0%,0%,0%
