query,page,position,bv,url,title,author,published_date_display,published_date,date_precision,view_display,view_snapshot,danmaku_display,danmaku_snapshot,duration,content_category,poll_region_alignment,character_mentions_cn,observed_at,coverage_note
东方 神绮 人气投票,1,34,BV1P58q6WEJi,https://www.bilibili.com/video/BV1P58q6WEJi/,【2026年第22届东方人气投票应援】漫步在天子迷宫,侧躺的颜文字,08-21,2026-08-21,day_inferred_current_year,,,,,,support_or_mobilization,region_unspecified,比那名居天子;神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,35,BV1Zb411r7sq,https://www.bilibili.com/video/BV1Zb411r7sq/,【统计向】第七回中文东方Project人气投票·组合部门TOP100,山彦天妇罗,2019-01-31,2019-01-31,day,,,,,,longitudinal_analysis,cn_poll,神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,36,BV1Js411f7q4,https://www.bilibili.com/video/BV1Js411f7q4/,【东方NICO童祭人气投票】CP部门直观数据分析（5P）,绝望是梦想的初章,2013-07-28,2013-07-28,day,,,,,,longitudinal_analysis,region_unspecified,神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,37,BV1WD3Q6JEVK,https://www.bilibili.com/video/BV1WD3Q6JEVK/,盘点历年在人气投票击退了天子的幻想乡少女们,纯粹的不良天人,08-02,2026-08-02,day_inferred_current_year,,,,,,character_search_candidate,cn_platform_context,比那名居天子;神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,38,BV16s411a7uF,https://www.bilibili.com/video/BV16s411a7uF/,【投票统计】第五回天朝东方Project人气投票-角色部门,時園羽霊,2016-12-27,2016-12-27,day,,,,,,longitudinal_analysis,jp_poll,神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,39,BV1Rs411c7KY,https://www.bilibili.com/video/BV1Rs411c7KY/,【数据可视化】历届日文东方人气投票前二十名（重制版）,蕾咪莉亚_抱头蹲防,2018-07-31,2018-07-31,day,,,,,,longitudinal_analysis,region_unspecified,神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,40,BV137Mo6qE8k,https://www.bilibili.com/video/BV137Mo6qE8k/,盘点历届人气投票逮捕了幽香/风见幽香的幻想乡少女/男人/杂鱼们,Muzio-Clementi,08-04,2026-08-04,day_inferred_current_year,,,,,,character_search_candidate,cn_platform_context,风见幽香;神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,41,BV1GW41127SU,https://www.bilibili.com/video/BV1GW41127SU/,【数据可视化】东方角色历年人气投票排行,1AMRain,2018-10-04,2018-10-04,day,,,,,,longitudinal_analysis,region_unspecified,神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 神绮 人气投票,1,42,BV1Pc411D7YN,https://www.bilibili.com/video/BV1Pc411D7YN/,【东方主题群活】魅音幻想第一次东方角色人气投票排名（旧作部分）,守矢の神人苗苗_,2023-12-06,2023-12-06,day,,,,,,result_or_ranking,region_unspecified,神绮,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,1,BV1znQdYtEnp,https://www.bilibili.com/video/BV1znQdYtEnp/,人猿也能懂的东方人气投票怎么投,莨木原,2025-03-19,2025-03-19,day,1.4万,14000,0,0,02:22,support_or_mobilization,region_unspecified,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,2,BV1nwhqzvEHd,https://www.bilibili.com/video/BV1nwhqzvEHd/,第21回东方Project人气投票 人妖部门,伊吹小秋,2025-08-30,2025-08-30,day,9.1万,91000,2728,2728,20:51,result_or_ranking,jp_poll,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,4,BV1pe846fEdX,https://www.bilibili.com/video/BV1pe846fEdX/,抓萤火虫（莉格露LNN）教程,透明の绿,4小时前,2026-08-23,day_relative,677,677,0,0,02:21,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,5,BV1qV8M6hEt5,https://www.bilibili.com/video/BV1qV8M6hEt5/,【东方新闻速报】没法给冴月麟投票，人气投票规则与常见问题节选,Zihao-雾湖之光,08-21,2026-08-21,day_inferred_current_year,1.4万,14000,5,5,00:54,rules_or_discussion,region_unspecified,冴月麟;莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,6,BV1GsguzWEFS,https://www.bilibili.com/video/BV1GsguzWEFS/,【喜东方22】 永夜的萤虫-莉格露 浅谈东方人物角色外貌与行为,迪蒙Daemon,2025-07-18,2025-07-18,day,3.1万,31000,446,446,18:46,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,7,BV1TcbS6oE23,https://www.bilibili.com/video/BV1TcbS6oE23/,【灵长新益京BGM】寄世界于偶像 ～ Idoratrize World,殇韵月风,08-16,2026-08-16,day_inferred_current_year,14.5万,145000,1369,1369,05:20,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,8,BV1bfmBBVEaX,https://www.bilibili.com/video/BV1bfmBBVEaX/,【东方MMD】妹红与第20届东方人气投票【中文字幕】,烏馬伊,2025-12-14,2025-12-14,day,8608,8608,228,228,01:34:04,meme_or_derivative,cn_poll,莉格露·奈特巴格;藤原妹红,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,9,BV1L7A8zPEa9,https://www.bilibili.com/video/BV1L7A8zPEa9/,【东方人物志】东方人气排行第63名 莉格露,探险家sunrise,02-28,2026-02-28,day_inferred_current_year,2139,2139,0,0,05:43,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,10,BV1zJ4m1L7kd,https://www.bilibili.com/video/BV1zJ4m1L7kd/,《东方Project》人物虎扑评分排名（最新最全）,忆作霜消逝,2024-03-26,2024-03-26,day,22.6万,226000,760,760,09:33,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,11,BV1WR4y1N7fu,https://www.bilibili.com/video/BV1WR4y1N7fu/,"【东方】""少女""们的外表年龄（红地辉系列上）",Bob_Cattier华仔,2022-05-07,2022-05-07,day,6.7万,67000,193,193,02:12,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,12,BV1M9qmBGE1f,https://www.bilibili.com/video/BV1M9qmBGE1f/,2011-2014年P站东方百合cp排行榜,霧雨芙蘭-,2025-12-21,2025-12-21,day,6964,6964,4.1万,41000,03:49:07,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,14,BV1nZ4y127FZ,https://www.bilibili.com/video/BV1nZ4y127FZ/,【东方夜雀食堂】还是莉格露最好搞,白鹿与女,2022-04-09,2022-04-09,day,846,846,0,0,38:41,game_or_derivative_exposure,cn_platform_context,莉格露·奈特巴格;米斯蒂娅·萝蕾拉,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,15,BV1cFWfeHEyX,https://www.bilibili.com/video/BV1cFWfeHEyX/,[转载][生肉]2024年東方project人气投票结果,Go-Badaa-Ba,2024-08-24,2024-08-24,day,4.8万,48000,342,342,21:18,result_or_ranking,region_unspecified,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,16,BV1XDgy6GENE,https://www.bilibili.com/video/BV1XDgy6GENE/,各个东方角色眼中的幻想乡,互联网废品回收站,07-22,2026-07-22,day_inferred_current_year,13.4万,134000,232,232,04:58,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,17,BV1m54y1t7yA,https://www.bilibili.com/video/BV1m54y1t7yA/,【东方Project 】最强全角色排行榜 TOP100！！！,猫南北走东西,2021-04-08,2021-04-08,day,4.3万,43000,386,386,06:50,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,18,BV1qT411B79y,https://www.bilibili.com/video/BV1qT411B79y/,日本网民票选《东方Project》最受欢迎的角色排行榜~！,酷漫排行,2023-04-02,2023-04-02,day,6.2万,62000,434,434,03:37,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,19,BV15FveevE6T,https://www.bilibili.com/video/BV15FveevE6T/,【最低程度的东方人物了解】——「莉格露·奈特巴格」篇,寂君瞳,2024-08-02,2024-08-02,day,4832,4832,1,1,02:32,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,20,BV1bx411K7aW,https://www.bilibili.com/video/BV1bx411K7aW/,[联合投票向]国人最喜欢的东方CP排行,疾風醬,2014-09-09,2014-09-09,day,14.4万,144000,1.0万,10000,09:53,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,21,BV1NJ8u6jEHi,https://www.bilibili.com/video/BV1NJ8u6jEHi/,【东方新闻速报】东方人气投票进入倒计时！快来发弹幕评论拉票吧～,Zihao-雾湖之光,08-18,2026-08-18,day_inferred_current_year,8319,8319,3,3,00:53,support_or_mobilization,region_unspecified,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,22,BV11xdGBJEHz,https://www.bilibili.com/video/BV11xdGBJEHz/,钝评从夯到拉东方夜雀食堂客人,蓝色嗅嗅,05-08,2026-05-08,day_inferred_current_year,5.4万,54000,108,108,02:16,game_or_derivative_exposure,cn_platform_context,莉格露·奈特巴格;米斯蒂娅·萝蕾拉,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,24,BV1u7816WEE3,https://www.bilibili.com/video/BV1u7816WEE3/,【东方趣闻】你的儿子在田里，意大利鲶鱼...人气投票离谱机翻震惊了东方厨,Zihao-雾湖之光,昨天,2026-08-22,day_relative,5119,5119,18,18,00:53,other_direct_poll_item,region_unspecified,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,25,BV1RJ411y7qw,https://www.bilibili.com/video/BV1RJ411y7qw/,【东方MMD】莉格露似乎被溶化吃掉了,幻想乡の喵恋,2019-12-11,2019-12-11,day,6.7万,67000,47,47,01:22,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,26,BV1WHBCYwEwm,https://www.bilibili.com/video/BV1WHBCYwEwm/,笑死我了铃仙,Nekogx,2024-11-23,2024-11-23,day,4.4万,44000,23,23,02:35,character_search_candidate,cn_platform_context,莉格露·奈特巴格;铃仙·优昙华院·因幡,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,27,BV1Js411f7q4,https://www.bilibili.com/video/BV1Js411f7q4/,【东方NICO童祭人气投票】CP部门直观数据分析（5P）,绝望是梦想的初章,2013-07-28,2013-07-28,day,4072,4072,643,643,19:31,longitudinal_analysis,region_unspecified,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,28,BV13usLeJEte,https://www.bilibili.com/video/BV13usLeJEte/,【东方夜雀食堂】特殊客人莉格露,无意识漫游的charalider,2024-08-26,2024-08-26,day,1023,1023,0,0,10:36,game_or_derivative_exposure,cn_platform_context,莉格露·奈特巴格;米斯蒂娅·萝蕾拉,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,29,BV1jmeFe6EHN,https://www.bilibili.com/video/BV1jmeFe6EHN/,东方20回人气投票生草翻译大赏（人妖部门）,宇智波罗斯特,2024-08-12,2024-08-12,day,6118,6118,82,82,04:41,result_or_ranking,jp_poll,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,30,BV1Vg4y1v7Te,https://www.bilibili.com/video/BV1Vg4y1v7Te/,【東方MMD】2020版 東方第16回人气投票結果,吃瓜看戏龙神,2020-06-26,2020-06-26,day,9.0万,90000,1935,1935,10:09,meme_or_derivative,region_unspecified,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,31,BV1JZ421L7gx,https://www.bilibili.com/video/BV1JZ421L7gx/,第20回东方Project人气投票 人妖部门,伊吹小秋,2024-08-24,2024-08-24,day,,,,,,result_or_ranking,jp_poll,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,32,BV1Lc411v7QG,https://www.bilibili.com/video/BV1Lc411v7QG/,【东方Project】第11回东方中文人气投票 组合部门 TOP100 速报版,阿布苏卡,2024-01-28,2024-01-28,day,,,,,,result_or_ranking,cn_poll,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,33,BV1jWKr68EFH,https://www.bilibili.com/video/BV1jWKr68EFH/,假如把莉格露卖了值多少钱,平平无奇的船锚,07-19,2026-07-19,day_inferred_current_year,,,,,,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,34,BV1kT4y1Z7o6,https://www.bilibili.com/video/BV1kT4y1Z7o6/,第17回东方Project人气投票 人妖部门,伊吹小秋,2021-10-03,2021-10-03,day,,,,,,result_or_ranking,jp_poll,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,35,BV17B4y17769,https://www.bilibili.com/video/BV17B4y17769/,第18回东方Project人气投票 人妖部门,反馈成功平台将做相应处理 撤销 稍后再看12.9万404526:11第18回东方Project人气投票  人妖部门伊吹小秋,2022-09-24,2022-09-24,day,,,,,,result_or_ranking,jp_poll,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,36,BV1893x6HEEK,https://www.bilibili.com/video/BV1893x6HEEK/,盘点那些成功阻止蕾米莉亚在人气排名登顶的幻想乡少女,南來北往-獨樹一幟,07-30,2026-07-30,day_inferred_current_year,,,,,,character_search_candidate,cn_platform_context,蕾米莉亚·斯卡蕾特;莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,37,BV1WWus6KE62,https://www.bilibili.com/video/BV1WWus6KE62/,【东 方 圣 杯 战 争】,笑归红尘,08-07,2026-08-07,day_inferred_current_year,,,,,,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,38,BV1Z14y1F7Lw,https://www.bilibili.com/video/BV1Z14y1F7Lw/,注意看，这对好姐妹竟在一夜之间反目成仇,一个路过的改造人,2023-02-11,2023-02-11,day,,,,,,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,39,BV1Rs411c7KY,https://www.bilibili.com/video/BV1Rs411c7KY/,【数据可视化】历届日文东方人气投票前二十名（重制版）,蕾咪莉亚_抱头蹲防,2018-07-31,2018-07-31,day,,,,,,longitudinal_analysis,region_unspecified,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,40,BV1mx8s64EYM,https://www.bilibili.com/video/BV1mx8s64EYM/,第二届全球海贼王角色人气投票第1-100名官方视频完整版,TalkOP海贼王资讯,7小时前,2026-08-23,day_relative,,,,,,character_search_candidate,cn_platform_context,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,41,BV18s411U7oS,https://www.bilibili.com/video/BV18s411U7oS/,【第11回东方project人气投票】各角色的图表和排名,石田侑子,2015-06-03,2015-06-03,day,,,,,,result_or_ranking,jp_poll,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 莉格露 人气投票,1,42,BV1Gs411d7Fy,https://www.bilibili.com/video/BV1Gs411d7Fy/,【统计向】天朝东方Project人气投票 (第四回·角色部分) (修复音质),克牢夫-罗兹菲尔德,2015-11-12,2015-11-12,day,,,,,,longitudinal_analysis,jp_poll,莉格露·奈特巴格,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 豫母都日狭美 人气投票,1,1,BV1eXi1B3EuM,https://www.bilibili.com/video/BV1eXi1B3EuM/,【东方人物志】东方人气排行榜第96名 豫母都日狭美,探险家sunrise,01-07,2026-01-07,day_inferred_current_year,3436,3436,5,5,02:30,result_or_ranking,jp_poll,豫母都日狭美,2026-08-23,新作角色排名视频
东方 豫母都日狭美 人气投票,1,7,BV1wX4y1x7kP,https://www.bilibili.com/video/BV1wX4y1x7kP/,【东方兽王园BGM】振り向かない黄泉の道【豫母都日狭美角色曲】,殇韵月风,2023-08-13,2023-08-13,day,19.3万,193000,253,253,05:14,meme_or_derivative,cn_platform_context,豫母都日狭美,2026-08-23,角色曲二创与新作发布同期
东方 豫母都日狭美 人气投票,1,18,BV1Rj411B7Q5,https://www.bilibili.com/video/BV1Rj411B7Q5/,【东方兽王园】新角色——豫母都日狭美 角色设计&设定详解,东方音像馆,2023-08-17,2023-08-17,day,3.1万,31000,977,977,09:05,character_search_candidate,cn_platform_context,豫母都日狭美,2026-08-23,设定讲解视频
东方 豫母都日狭美 人气投票,1,24,BV1Jh4y167Qu,https://www.bilibili.com/video/BV1Jh4y167Qu/,【绘画过程/龟速创作】得知日狭美人气投票位居52名 up…,Yukari_哈库蕾qwq,2023-10-02,2023-10-02,day,820,820,0,0,04:44,result_or_ranking,jp_poll,豫母都日狭美,2026-08-23,第19回前后结果反应线索
东方 饭纲丸龙 人气投票,1,3,BV1K5by6CEht,https://www.bilibili.com/video/BV1K5by6CEht/,东方MMD纸芝居：饭纲丸大人需要你的一票！！！,星梦里米露,08-21,2026-08-21,day_inferred_current_year,5266,5266,65,65,11:07,support_or_mobilization,jp_poll,饭纲丸龙,2026-08-23,第22回进行中候选；不并入完整历史结果
东方 饭纲丸龙 人气投票,1,7,BV1Nf4y1a7tF,https://www.bilibili.com/video/BV1Nf4y1a7tF/,[符卡笔记本] 饭纲丸 龙 虹光「光风霁月」,霜ddd,2021-06-06,2021-06-06,day,9489,9489,5,5,03:51,meme_or_derivative,cn_platform_context,饭纲丸龙,2026-08-23,符卡与角色能力二创
东方 饭纲丸龙 人气投票,1,10,BV13D42177Wr,https://www.bilibili.com/video/BV13D42177Wr/,最华丽5面，饭纲丸龙LNNN,纷雪飞燕,2024-03-22,2024-03-22,day,3.6万,36000,14,14,02:37,meme_or_derivative,jp_poll,饭纲丸龙,2026-08-23,五面Boss梗
东方 鬼人正邪 人气投票,1,1,BV1nwhqzvEHd,https://www.bilibili.com/video/BV1nwhqzvEHd/,第21回东方Project人气投票 人妖部门,伊吹小秋,2025-08-30,2025-08-30,day,9.1万,91000,2728,2728,20:51,result_or_ranking,jp_poll,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,2,BV1znQdYtEnp,https://www.bilibili.com/video/BV1znQdYtEnp/,人猿也能懂的东方人气投票怎么投,莨木原,2025-03-19,2025-03-19,day,1.4万,14000,0,0,02:22,support_or_mobilization,region_unspecified,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,4,BV1qV8M6hEt5,https://www.bilibili.com/video/BV1qV8M6hEt5/,【东方新闻速报】没法给冴月麟投票，人气投票规则与常见问题节选,Zihao-雾湖之光,08-21,2026-08-21,day_inferred_current_year,1.4万,14000,5,5,00:54,rules_or_discussion,region_unspecified,鬼人正邪;冴月麟,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,5,BV1TcbS6oE23,https://www.bilibili.com/video/BV1TcbS6oE23/,【灵长新益京BGM】寄世界于偶像 ～ Idoratrize World,殇韵月风,08-16,2026-08-16,day_inferred_current_year,14.4万,144000,1368,1368,05:20,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,6,BV1x7wizeE1f,https://www.bilibili.com/video/BV1x7wizeE1f/,【东方漫谈】偷渡幻想乡？恋跳只是起点？东方黑暗排行榜!,幽火节点,03-18,2026-03-18,day_inferred_current_year,1.7万,17000,51,51,10:52,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,7,BV1LN4y1D7u7,https://www.bilibili.com/video/BV1LN4y1D7u7/,幻想乡居民受待见程度一览,申囯移动一动不动,2023-11-08,2023-11-08,day,1.6万,16000,16,16,02:09,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,8,BV1kMUYY4EzN,https://www.bilibili.com/video/BV1kMUYY4EzN/,东方史上最“逆天”5面，鬼人正邪LNN（梦B）,纷雪飞燕,2024-11-16,2024-11-16,day,4.9万,49000,26,26,02:47,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,9,BV1Hu8k6wEzC,https://www.bilibili.com/video/BV1Hu8k6wEzC/,花钱买人气，不只是“变质”那么简单【神骑电台·07】,拒绝神绮99次,昨天,2026-08-22,day_relative,5886,5886,10,10,02:47,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,10,BV1Yjhvz7EnG,https://www.bilibili.com/video/BV1Yjhvz7EnG/,（ytb弹幕）东方Project第21回人气投票 前20名开票过程,爱我废物,2025-08-30,2025-08-30,day,1.2万,12000,36,36,01:00:08,other_direct_poll_item,region_unspecified,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,11,BV1j84y1z7Zc,https://www.bilibili.com/video/BV1j84y1z7Zc/,《弹幕天邪鬼》不使用主道具通关,星期六上线,2022-10-14,2022-10-14,day,5.3万,53000,460,460,48:53,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,12,BV1LSqRYUEQ1,https://www.bilibili.com/video/BV1LSqRYUEQ1/,【东方MMD中文内嵌】鬼人正邪必须死！,加奈きりし,2024-12-15,2024-12-15,day,8.7万,87000,594,594,20:41,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,14,BV1zJ4m1L7kd,https://www.bilibili.com/video/BV1zJ4m1L7kd/,《东方Project》人物虎扑评分排名（最新最全）,忆作霜消逝,2024-03-26,2024-03-26,day,22.6万,226000,760,760,09:33,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,15,BV1JZ421L7gx,https://www.bilibili.com/video/BV1JZ421L7gx/,第20回东方Project人气投票 人妖部门,伊吹小秋,2024-08-24,2024-08-24,day,11.4万,114000,3622,3622,21:17,result_or_ranking,jp_poll,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
东方 鬼人正邪 人气投票,1,16,BV1ErAPeGESi,https://www.bilibili.com/video/BV1ErAPeGESi/,鬼人正邪LNN，最晕人的五面boss,降り注ぐ星の光,2025-02-20,2025-02-20,day,1411,1411,0,0,01:56,character_search_candidate,cn_platform_context,鬼人正邪,2026-08-23,角色查询公开首屏候选；包含搜索噪声，不是全站作品量。只有题名与发布时间可作发现线索。
