question_index,group,question,token,source_surfaces,cross_eligible,analytical,answer_index,answer_id,answer,expected_cohort,status,advice_path,exclusion_reason
16,2,您的购买力范围是（原作单个作品的购买价，含运费）,e15a950e3ffe655b753eaf7b4c3cPQxkd41K4c3c,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,总价50RMB以内,256,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_016.json,
16,2,您的购买力范围是（原作单个作品的购买价，含运费）,e15a950e3ffe655b753eaf7b4c3cPQxkd41K4c3c,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,总价100RMB以内,366,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_016.json,
16,2,您的购买力范围是（原作单个作品的购买价，含运费）,e15a950e3ffe655b753eaf7b4c3cPQxkd41K4c3c,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,总价150RMB以内,123,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_016.json,
16,2,您的购买力范围是（原作单个作品的购买价，含运费）,e15a950e3ffe655b753eaf7b4c3cPQxkd41K4c3c,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,5,5,总价200RMB以内,71,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_016.json,
16,2,您的购买力范围是（原作单个作品的购买价，含运费）,e15a950e3ffe655b753eaf7b4c3cPQxkd41K4c3c,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,6,6,总价300RMB以内,37,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_016.json,
17,2,因为什么原因您没有使用代购作为您的购买渠道,f6992640f44bfe5ef70853c8ccb0nQpwxefSccb0,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,认为代购加价过高,646,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_017.json,
17,2,因为什么原因您没有使用代购作为您的购买渠道,f6992640f44bfe5ef70853c8ccb0nQpwxefSccb0,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,没有或无法使用网银,876,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_017.json,
17,2,因为什么原因您没有使用代购作为您的购买渠道,f6992640f44bfe5ef70853c8ccb0nQpwxefSccb0,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,不知道存在这样的代购,1184,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_017.json,
17,2,因为什么原因您没有使用代购作为您的购买渠道,f6992640f44bfe5ef70853c8ccb0nQpwxefSccb0,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,身居海外难以使用以大陆为主的代购,81,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_017.json,
18,2,环境中存在什么样的购买原作的阻碍,f03e2e1b79be521d957ea20f2acffuD8nEpa2acf,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,家人或朋友的反对,544,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_018.json,
18,2,环境中存在什么样的购买原作的阻碍,f03e2e1b79be521d957ea20f2acffuD8nEpa2acf,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,居所没有放置空间,346,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_018.json,
18,2,环境中存在什么样的购买原作的阻碍,f03e2e1b79be521d957ea20f2acffuD8nEpa2acf,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,其他方面的障碍,944,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_018.json,
19,2,是否购买过盗版的东方官方作品,980992cceb96317e0291c970c940vyfWpQr0c940,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,已经购买（并且知道它是盗版）,802,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_019.json,
19,2,是否购买过盗版的东方官方作品,980992cceb96317e0291c970c940vyfWpQr0c940,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,已经购买（但不知道那是盗版）,997,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_019.json,
19,2,是否购买过盗版的东方官方作品,980992cceb96317e0291c970c940vyfWpQr0c940,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,没有购买,4807,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_019.json,
19,2,是否购买过盗版的东方官方作品,980992cceb96317e0291c970c940vyfWpQr0c940,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,没有购买并且对其感到厌恶,1749,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_019.json,
20,2,对于正版中文版的官方书籍你能接受什么价位,go5r3ikstjsgg1r345zolyixuMQ4mnPgV1FCF3vg,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,不会购买,198,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_020.json,
20,2,对于正版中文版的官方书籍你能接受什么价位,go5r3ikstjsgg1r345zolyixuMQ4mnPgV1FCF3vg,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,单本20RMB以内,387,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_020.json,
20,2,对于正版中文版的官方书籍你能接受什么价位,go5r3ikstjsgg1r345zolyixuMQ4mnPgV1FCF3vg,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,单本50RMB以内,3671,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_020.json,
20,2,对于正版中文版的官方书籍你能接受什么价位,go5r3ikstjsgg1r345zolyixuMQ4mnPgV1FCF3vg,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,单本100RMB以内,2510,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_020.json,
20,2,对于正版中文版的官方书籍你能接受什么价位,go5r3ikstjsgg1r345zolyixuMQ4mnPgV1FCF3vg,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,5,5,没有限制,1594,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_020.json,
21,2,是否会购买最新的官方杂志 东方外来韦编,b446969c56dcbb2dc769dd0b6ac3kR8BE7Qb6ac3,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,已经购买,488,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_021.json,
21,2,是否会购买最新的官方杂志 东方外来韦编,b446969c56dcbb2dc769dd0b6ac3kR8BE7Qb6ac3,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,考虑购买,5880,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_021.json,
21,2,是否会购买最新的官方杂志 东方外来韦编,b446969c56dcbb2dc769dd0b6ac3kR8BE7Qb6ac3,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,不会购买,1377,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_021.json,
21,2,是否会购买最新的官方杂志 东方外来韦编,b446969c56dcbb2dc769dd0b6ac3kR8BE7Qb6ac3,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,不知道是什么,615,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_021.json,
22,3,对二次同人是否有兴趣,c80c82d38b4a37b6c789f722035dZe9IDQdk035d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,非常热衷,5191,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_022.json,
22,3,对二次同人是否有兴趣,c80c82d38b4a37b6c789f722035dZe9IDQdk035d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,有些兴趣,3051,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_022.json,
22,3,对二次同人是否有兴趣,c80c82d38b4a37b6c789f722035dZe9IDQdk035d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,完全不感兴趣,118,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_022.json,
23,3,在二次同人中您最关注,9959d721fb7461ea46d60efc4096kBgdoj494096,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,音乐,6938,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_023.json,
23,3,在二次同人中您最关注,9959d721fb7461ea46d60efc4096kBgdoj494096,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,漫画,5074,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_023.json,
23,3,在二次同人中您最关注,9959d721fb7461ea46d60efc4096kBgdoj494096,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,游戏,5294,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_023.json,
23,3,在二次同人中您最关注,9959d721fb7461ea46d60efc4096kBgdoj494096,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,绘画,4868,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_023.json,
23,3,在二次同人中您最关注,9959d721fb7461ea46d60efc4096kBgdoj494096,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,5,5,视频,5169,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_023.json,
23,3,在二次同人中您最关注,9959d721fb7461ea46d60efc4096kBgdoj494096,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,6,6,小说,2012,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_023.json,
23,3,在二次同人中您最关注,9959d721fb7461ea46d60efc4096kBgdoj494096,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,7,7,实物,2346,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_023.json,
23,3,在二次同人中您最关注,9959d721fb7461ea46d60efc4096kBgdoj494096,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,8,8,其他,822,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_023.json,
24,3,购买过二次同人作品吗（非国内作品）,78b817aec074f7593537c69fa84aRiDyP2VYa84a,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,热衷于购买,1012,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_024.json,
24,3,购买过二次同人作品吗（非国内作品）,78b817aec074f7593537c69fa84aRiDyP2VYa84a,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,购买过,3297,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_024.json,
24,3,购买过二次同人作品吗（非国内作品）,78b817aec074f7593537c69fa84aRiDyP2VYa84a,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,想买但是没有条件,2700,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_024.json,
24,3,购买过二次同人作品吗（非国内作品）,78b817aec074f7593537c69fa84aRiDyP2VYa84a,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,没有考虑过,1222,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_024.json,
25,3,购买过什么类型的二次创作（非国内作品）,e60e373a5eb472571b9c9796e153ZODGn2Hme153,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,音乐类,2584,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_025.json,
25,3,购买过什么类型的二次创作（非国内作品）,e60e373a5eb472571b9c9796e153ZODGn2Hme153,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,漫画类,1907,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_025.json,
25,3,购买过什么类型的二次创作（非国内作品）,e60e373a5eb472571b9c9796e153ZODGn2Hme153,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,插画类,1489,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_025.json,
25,3,购买过什么类型的二次创作（非国内作品）,e60e373a5eb472571b9c9796e153ZODGn2Hme153,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,小说类,553,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_025.json,
25,3,购买过什么类型的二次创作（非国内作品）,e60e373a5eb472571b9c9796e153ZODGn2Hme153,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,5,5,视频类,676,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_025.json,
25,3,购买过什么类型的二次创作（非国内作品）,e60e373a5eb472571b9c9796e153ZODGn2Hme153,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,6,6,软件类,1410,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_025.json,
25,3,购买过什么类型的二次创作（非国内作品）,e60e373a5eb472571b9c9796e153ZODGn2Hme153,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,7,7,实物类,1641,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_025.json,
25,3,购买过什么类型的二次创作（非国内作品）,e60e373a5eb472571b9c9796e153ZODGn2Hme153,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,8,8,其他,307,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_025.json,
26,3,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,通过代购,2556,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_026.json,
26,3,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,购买二手,632,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_026.json,
26,3,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,委托朋友,845,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_026.json,
26,3,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,实地购买,1463,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_026.json,
26,3,购买二次创作的渠道一般是（非国内作品）,7773bffd98e688478a36b31e4b1eD4D2hYZW4b1e,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,5,5,下载贩卖,1629,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_026.json,
27,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,总价50RMB以内,241,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_027.json,
27,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,总价100RMB以内,1045,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_027.json,
27,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,总价150RMB以内,757,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_027.json,
27,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,总价200RMB以内,849,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_027.json,
27,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,5,5,总价300RMB以内,599,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_027.json,
27,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,6,6,总价500RMB以内,425,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_027.json,
27,3,能接受的单个作品购买价（包括运费）上限是（非国内作品）,04ecbcb6380c6806d66ec1bf6f07LEho5YLG6f07,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,7,7,总价500RMB以上,393,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_027.json,
28,3,因何原因阻碍了购买（非国内作品）,b6943734bf84a171e46981a12a7aTuhaTY7U2a7a,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,价格过高,715,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_028.json,
28,3,因何原因阻碍了购买（非国内作品）,b6943734bf84a171e46981a12a7aTuhaTY7U2a7a,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,缺少渠道,1805,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_028.json,
28,3,因何原因阻碍了购买（非国内作品）,b6943734bf84a171e46981a12a7aTuhaTY7U2a7a,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,环境阻碍,835,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_028.json,
28,3,因何原因阻碍了购买（非国内作品）,b6943734bf84a171e46981a12a7aTuhaTY7U2a7a,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,不懂日文（或其他外语）,1195,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_028.json,
29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,没有自主购买能力,104,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_029.json,
29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,总价50RMB以内,169,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_029.json,
29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,总价100RMB以内,242,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_029.json,
29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,总价150RMB以内,90,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_029.json,
29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,5,5,总价200RMB以内,71,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_029.json,
29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,6,6,总价300RMB以内,28,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_029.json,
29,3,您的购买力范围是（单个作品的购买价，含运费）（非国内作品）,bb521cafb95b97be25e55c62183fmX2D6pcx183f,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,7,7,总价500RMB以内,13,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_029.json,
30,3,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,4a1f840cfdeb918a995556efeb1duh2V0pOheb1d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,认为代购加价过高,387,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_030.json,
30,3,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,4a1f840cfdeb918a995556efeb1duh2V0pOheb1d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,没有或无法使用网银,642,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_030.json,
30,3,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,4a1f840cfdeb918a995556efeb1duh2V0pOheb1d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,不知道存在这样的代购,725,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_030.json,
30,3,因为什么原因您没有使用代购作为您的购买渠道（非国内作品）,4a1f840cfdeb918a995556efeb1duh2V0pOheb1d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,身居海外难以使用以大陆为主的代购,56,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_030.json,
31,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,dd3bf35f43f934cd745248909349bkZqb8pa9349,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,家人或朋友的反对,331,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_031.json,
31,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,dd3bf35f43f934cd745248909349bkZqb8pa9349,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,居所没有放置空间,203,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_031.json,
31,3,环境中存在什么样的购买二次同人作品的阻碍（非国内作品）,dd3bf35f43f934cd745248909349bkZqb8pa9349,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,其他方面的障碍,557,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_031.json,
32,3,购买过国内创作的二次同人作品吗,32205a96cf323ad843283fdfa947zEx2vizia947,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,热衷于购买,1022,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_032.json,
32,3,购买过国内创作的二次同人作品吗,32205a96cf323ad843283fdfa947zEx2vizia947,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,购买过,4126,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_032.json,
32,3,购买过国内创作的二次同人作品吗,32205a96cf323ad843283fdfa947zEx2vizia947,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,想买但是没有条件,1707,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_032.json,
32,3,购买过国内创作的二次同人作品吗,32205a96cf323ad843283fdfa947zEx2vizia947,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,没有考虑过,1384,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_032.json,
33,3,购买过什么类型的二次创作（国内作品）,2d4aa96b294283500dccd4054f59rEpElIdq4f59,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,音乐类,2635,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_033.json,
33,3,购买过什么类型的二次创作（国内作品）,2d4aa96b294283500dccd4054f59rEpElIdq4f59,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,漫画类,2223,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_033.json,
33,3,购买过什么类型的二次创作（国内作品）,2d4aa96b294283500dccd4054f59rEpElIdq4f59,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,插画类,1874,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_033.json,
33,3,购买过什么类型的二次创作（国内作品）,2d4aa96b294283500dccd4054f59rEpElIdq4f59,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,小说类,935,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_033.json,
33,3,购买过什么类型的二次创作（国内作品）,2d4aa96b294283500dccd4054f59rEpElIdq4f59,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,5,5,视频类,1124,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_033.json,
33,3,购买过什么类型的二次创作（国内作品）,2d4aa96b294283500dccd4054f59rEpElIdq4f59,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,6,6,软件类,1747,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_033.json,
33,3,购买过什么类型的二次创作（国内作品）,2d4aa96b294283500dccd4054f59rEpElIdq4f59,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,7,7,实物类,2048,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_033.json,
33,3,购买过什么类型的二次创作（国内作品）,2d4aa96b294283500dccd4054f59rEpElIdq4f59,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,8,8,其他,478,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_033.json,
34,3,购买二次创作的渠道一般是（国内作品）,b3c504918090bb56c942c0e4221dYlMZMb4F221d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,展会购买,2834,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_034.json,
34,3,购买二次创作的渠道一般是（国内作品）,b3c504918090bb56c942c0e4221dYlMZMb4F221d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,2,2,网络通贩,3874,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_034.json,
34,3,购买二次创作的渠道一般是（国内作品）,b3c504918090bb56c942c0e4221dYlMZMb4F221d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,3,3,他人转手,515,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_034.json,
34,3,购买二次创作的渠道一般是（国内作品）,b3c504918090bb56c942c0e4221dYlMZMb4F221d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,4,4,其他形式,423,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_034.json,
34,3,购买二次创作的渠道一般是（国内作品）,b3c504918090bb56c942c0e4221dYlMZMb4F221d,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,5,5,下载贩卖,1342,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_034.json,
35,3,能接受的单个作品购买价上限是（国内作品）,e3e0e454711dccf7ddb351847336NOhCzsZC7336,paper_cross;chara_ranking_filter;music_ranking_filter,True,True,1,1,40RMB以内,100,available_crawled,data_raw/cn_official_legacy/round_08/raw/advanced/questionnaire/advice/q_035.json,
